CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716267099843,1716267107987,8144,610,7527,0,0
1,1716267099844,1716267107987,8143,609,7528,0,0
2,1716267099844,1716267107987,8143,609,7529,0,0
3,1716267099844,1716267107987,8143,609,7532,0,0
4,1716267099844,1716267107987,8143,609,7532,0,0
5,1716267099844,1716267107987,8143,610,7533,0,0
6,1716267099844,1716267107987,8143,611,7530,0,0
7,1716267099844,1716267107987,8143,612,7530,0,0
8,1716267099844,1716267107987,8143,612,7531,0,0
9,1716267099844,1716267107988,8144,616,7526,0,0
10,1716267099844,1716267107988,8144,616,7527,0,0
11,1716267099845,1716267107988,8143,616,7527,0,0
12,1716267099845,1716267107988,8143,658,7481,0,0
13,1716267099845,1716267107988,8143,659,7482,0,0
14,1716267099845,1716267107988,8143,659,7482,0,0
15,1716267099845,1716267107988,8143,659,7483,0,0
16,1716267099845,1716267107988,8143,659,7484,0,0
17,1716267099845,1716267107988,8143,663,7480,0,0
18,1716267099845,1716267107988,8143,702,7439,0,0
19,1716267099845,1716267107988,8143,702,7440,0,0
20,1716267099845,1716267107988,8143,703,7440,0,0
21,1716267099845,1716267107988,8143,706,7435,0,0
22,1716267099845,1716267107988,8143,706,7435,0,0
23,1716267099845,1716267107988,8143,707,7436,0,0
24,1716267099845,1716267107988,8143,746,7395,0,0
25,1716267099845,1716267107988,8143,746,7396,0,0
26,1716267099845,1716267107988,8143,746,7396,0,0
27,1716267099846,1716267107988,8142,749,7391,0,0
28,1716267099846,1716267107988,8142,749,7392,0,0
29,1716267099846,1716267107988,8142,750,7392,0,0
30,1716267099846,1716267107988,8142,789,7351,0,0
31,1716267099846,1716267107988,8142,789,7351,0,0
32,1716267099846,1716267107988,8142,789,7352,0,0
33,1716267099846,1716267107988,8142,793,7347,0,0
34,1716267099846,1716267107988,8142,793,7348,0,0
35,1716267099846,1716267107988,8142,793,7348,0,0
36,1716267099846,1716267107988,8142,833,7306,0,0
37,1716267099846,1716267107988,8142,834,7307,0,0
38,1716267099847,1716267107988,8141,833,7308,0,0
39,1716267099847,1716267107988,8141,837,7302,0,0
40,1716267099847,1716267107988,8141,837,7303,0,0
41,1716267099847,1716267107988,8141,837,7303,0,0
42,1716267099847,1716267107988,8141,881,7257,0,0
43,1716267099847,1716267107988,8141,881,7258,0,0
44,1716267099847,1716267107988,8141,881,7258,0,0
45,1716267099847,1716267107988,8141,881,7259,0,0
46,1716267099847,1716267107988,8141,881,7259,0,0
47,1716267099847,1716267107988,8141,884,7256,0,0
48,1716267099847,1716267107988,8141,924,7215,0,0
49,1716267099848,1716267107988,8140,923,7216,0,0
50,1716267099848,1716267107988,8140,923,7216,0,0
51,1716267099848,1716267107988,8140,931,7208,0,0
52,1716267099848,1716267107988,8140,931,7208,0,0
53,1716267099848,1716267107988,8140,931,7209,0,0
54,1716267099848,1716267107988,8140,967,7171,0,0
55,1716267099848,1716267107988,8140,967,7172,0,0
56,1716267099848,1716267107988,8140,967,7172,0,0
57,1716267099848,1716267107988,8140,975,7163,0,0
58,1716267099848,1716267107988,8140,975,7164,0,0
59,1716267099848,1716267107988,8140,975,7164,0,0
60,1716267099848,1716267107988,8140,1011,7126,0,0
61,1716267099849,1716267107988,8139,1011,7127,0,0
62,1716267099849,1716267107988,8139,1011,7128,0,0
63,1716267099849,1716267107988,8139,1022,7114,0,0
64,1716267099849,1716267107988,8139,1023,7115,0,0
65,1716267099849,1716267107988,8139,1023,7116,0,0
66,1716267099849,1716267107988,8139,1058,7078,0,0
67,1716267099849,1716267107988,8139,1059,7079,0,0
68,1716267099849,1716267107988,8139,1059,7080,0,0
69,1716267099849,1716267107988,8139,1066,7070,0,0
70,1716267099849,1716267107988,8139,1066,7071,0,0
71,1716267099849,1716267107988,8139,1067,7072,0,0
72,1716267099849,1716267107988,8139,1106,7030,0,0
73,1716267099849,1716267107988,8139,1107,7031,0,0
74,1716267099849,1716267107988,8139,1107,7032,0,0
75,1716267099849,1716267107988,8139,1110,7027,0,0
76,1716267099849,1716267107988,8139,1111,7027,0,0
77,1716267099849,1716267107988,8139,1111,7028,0,0
78,1716267099849,1716267107988,8139,1151,6985,0,0
79,1716267099850,1716267107988,8138,1151,6986,0,0
80,1716267099850,1716267107988,8138,1151,6987,0,0
81,1716267099850,1716267107988,8138,1155,6982,0,0
82,1716267099850,1716267107988,8138,1155,6982,0,0
83,1716267099850,1716267107988,8138,1155,6983,0,0
84,1716267099850,1716267107988,8138,1198,6936,0,0
85,1716267099850,1716267107988,8138,1198,6937,0,0
86,1716267099850,1716267107988,8138,1198,6937,0,0
87,1716267099850,1716267107988,8138,1198,6938,0,0
88,1716267099850,1716267107988,8138,1198,6939,0,0
89,1716267099850,1716267107988,8138,1205,6933,0,0
90,1716267099850,1716267107988,8138,1241,6896,0,0
91,1716267099851,1716267107988,8137,1240,6897,0,0
92,1716267099851,1716267107988,8137,1244,6891,0,0
