CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716266825936,1716266825943,7,0,0,0,0
1,1716266825978,1716266825984,6,0,0,0,0
2,1716266826018,1716266826024,6,0,0,0,0
3,1716266826058,1716266826063,5,0,0,0,0
4,1716266826097,1716266826102,5,0,0,0,0
5,1716266826138,1716266826143,5,0,0,0,0
6,1716266826178,1716266826183,5,0,0,0,0
7,1716266826217,1716266826224,7,0,0,0,0
8,1716266826259,1716266826265,6,0,0,0,0
9,1716266826300,1716266826307,7,0,0,0,0
10,1716266826341,1716266826347,6,0,0,0,0
11,1716266826382,1716266826387,5,0,0,0,0
12,1716266826426,1716266826433,7,0,0,0,0
13,1716266826470,1716266826476,6,0,0,0,0
14,1716266826511,1716266826517,6,0,0,0,0
15,1716266826551,1716266826557,6,0,0,0,0
16,1716266826592,1716266826597,5,0,0,0,0
17,1716266826631,1716266826637,6,0,0,0,0
18,1716266826672,1716266826677,5,0,0,0,0
19,1716266826712,1716266826718,6,0,0,0,0
20,1716266826754,1716266826760,6,0,0,0,0
21,1716266826794,1716266826800,6,0,0,0,0
22,1716266826834,1716266826840,6,0,0,0,0
23,1716266826875,1716266826881,6,0,0,0,0
24,1716266826916,1716266826922,6,0,0,0,0
25,1716266826957,1716266826962,5,0,0,0,0
26,1716266826997,1716266827002,5,0,0,0,0
27,1716266827037,1716266827043,6,0,0,0,0
28,1716266827078,1716266827083,5,0,0,0,0
29,1716266827117,1716266827122,5,0,0,0,0
30,1716266827157,1716266827163,6,0,0,0,0
31,1716266827198,1716266827203,5,0,0,0,0
32,1716266827238,1716266827244,6,0,0,0,0
33,1716266827278,1716266827284,6,0,0,0,0
34,1716266827318,1716266827325,7,0,0,0,0
35,1716266827359,1716266827366,7,0,0,0,0
36,1716266827400,1716266827406,6,0,0,0,0
37,1716266827442,1716266827448,6,0,0,0,0
38,1716266827484,1716266827490,6,0,0,0,0
39,1716266827525,1716266827531,6,0,0,0,0
40,1716266827565,1716266827571,6,0,0,0,0
41,1716266827606,1716266827612,6,0,0,0,0
42,1716266827647,1716266827652,5,0,0,0,0
43,1716266827686,1716266827693,7,0,0,0,0
44,1716266827728,1716266827733,5,0,0,0,0
45,1716266827767,1716266827773,6,0,0,0,0
46,1716266827808,1716266827813,5,0,0,0,0
47,1716266827849,1716266827854,5,0,0,0,0
48,1716266827889,1716266827894,5,0,0,0,0
49,1716266827928,1716266827934,6,0,0,0,0
50,1716266827969,1716266827974,5,0,0,0,0
51,1716266828010,1716266828016,6,0,0,0,0
52,1716266828050,1716266828057,7,0,0,0,0
53,1716266828092,1716266828098,6,0,0,0,0
54,1716266828132,1716266828137,5,0,0,0,0
55,1716266828171,1716266828176,5,0,0,0,0
56,1716266828212,1716266828217,5,0,0,0,0
57,1716266828252,1716266828258,6,0,0,0,0
58,1716266828293,1716266828298,5,0,0,0,0
59,1716266828332,1716266828337,5,0,0,0,0
60,1716266828372,1716266828378,6,0,0,0,0
61,1716266828413,1716266828419,6,0,0,0,0
62,1716266828454,1716266828460,6,0,0,0,0
63,1716266828494,1716266828500,6,0,0,0,0
64,1716266828534,1716266828540,6,0,0,0,0
65,1716266828575,1716266828580,5,0,0,0,0
66,1716266828617,1716266828622,5,0,0,0,0
67,1716266828658,1716266828664,6,0,0,0,0
68,1716266828700,1716266828706,6,0,0,0,0
69,1716266828741,1716266828747,6,0,0,0,0
70,1716266828782,1716266828788,6,0,0,0,0
71,1716266828823,1716266828828,5,0,0,0,0
72,1716266828862,1716266828868,6,0,0,0,0
73,1716266828903,1716266828909,6,0,0,0,0
74,1716266828943,1716266828949,6,0,0,0,0
75,1716266828984,1716266828989,5,0,0,0,0
76,1716266829025,1716266829030,5,0,0,0,0
77,1716266829065,1716266829071,6,0,0,0,0
78,1716266829106,1716266829112,6,0,0,0,0
79,1716266829148,1716266829154,6,0,0,0,0
80,1716266829189,1716266829195,6,0,0,0,0
81,1716266829230,1716266829235,5,0,0,0,0
82,1716266829269,1716266829275,6,0,0,0,0
83,1716266829309,1716266829314,5,0,0,0,0
84,1716266829349,1716266829354,5,0,0,0,0
85,1716266829389,1716266829395,6,0,0,0,0
86,1716266829429,1716266829435,6,0,0,0,0
87,1716266829470,1716266829477,7,0,0,0,0
88,1716266829512,1716266829517,5,0,0,0,0
89,1716266829551,1716266829558,7,0,0,0,0
90,1716266829593,1716266829598,5,0,0,0,0
91,1716266829634,1716266829640,6,0,0,0,0
92,1716266829675,1716266829680,5,0,0,0,0
93,1716266829715,1716266829721,6,0,0,0,0
94,1716266829756,1716266829761,5,0,0,0,0
95,1716266829796,1716266829802,6,0,0,0,0
96,1716266829837,1716266829843,6,0,0,0,0
97,1716266829877,1716266829882,5,0,0,0,0
98,1716266829917,1716266829922,5,0,0,0,0
99,1716266829958,1716266829964,6,0,0,0,0
100,1716266829998,1716266830005,7,0,0,0,0
101,1716266830039,1716266830045,6,0,0,0,0
102,1716266830081,1716266830086,5,0,0,0,0
103,1716266830121,1716266830126,5,0,0,0,0
104,1716266830160,1716266830166,6,0,0,0,0
105,1716266830200,1716266830205,5,0,0,0,0
106,1716266830239,1716266830245,6,0,0,0,0
107,1716266830281,1716266830288,7,0,0,0,0
108,1716266830322,1716266830328,6,0,0,0,0
109,1716266830362,1716266830368,6,0,0,0,0
110,1716266830402,1716266830409,7,0,0,0,0
111,1716266830443,1716266830449,6,0,0,0,0
112,1716266830483,1716266830489,6,0,0,0,0
113,1716266830523,1716266830529,6,0,0,0,0
114,1716266830565,1716266830572,7,0,0,0,0
115,1716266830607,1716266830613,6,0,0,0,0
116,1716266830648,1716266830655,7,0,0,0,0
117,1716266830691,1716266830696,5,0,0,0,0
118,1716266830730,1716266830736,6,0,0,0,0
119,1716266830769,1716266830775,6,0,0,0,0
120,1716266830810,1716266830815,5,0,0,0,0
121,1716266830851,1716266830856,5,0,0,0,0
122,1716266830891,1716266830897,6,0,0,0,0
123,1716266830932,1716266830938,6,0,0,0,0
124,1716266830973,1716266830979,6,0,0,0,0
125,1716266831014,1716266831020,6,0,0,0,0
126,1716266831055,1716266831061,6,0,0,0,0
127,1716266831095,1716266831100,5,0,0,0,0
128,1716266831136,1716266831141,5,0,0,0,0
129,1716266831176,1716266831181,5,0,0,0,0
130,1716266831216,1716266831222,6,0,0,0,0
131,1716266831256,1716266831261,5,0,0,0,0
132,1716266831296,1716266831302,6,0,0,0,0
133,1716266831337,1716266831343,6,0,0,0,0
134,1716266831378,1716266831384,6,0,0,0,0
135,1716266831420,1716266831425,5,0,0,0,0
136,1716266831459,1716266831465,6,0,0,0,0
137,1716266831501,1716266831506,5,0,0,0,0
138,1716266831541,1716266831547,6,0,0,0,0
139,1716266831582,1716266831588,6,0,0,0,0
140,1716266831623,1716266831628,5,0,0,0,0
141,1716266831664,1716266831670,6,0,0,0,0
142,1716266831707,1716266831716,9,0,0,0,0
143,1716266831752,1716266831758,6,0,0,0,0
144,1716266831793,1716266831798,5,0,0,0,0
145,1716266831833,1716266831838,5,0,0,0,0
146,1716266831873,1716266831878,5,0,0,0,0
147,1716266831913,1716266831918,5,0,0,0,0
148,1716266831953,1716266831958,5,0,0,0,0
149,1716266831994,1716266831998,4,0,0,0,0
150,1716266832033,1716266832039,6,0,0,0,0
151,1716266832074,1716266832079,5,0,0,0,0
152,1716266832115,1716266832120,5,0,0,0,0
153,1716266832156,1716266832161,5,0,0,0,0
154,1716266832196,1716266832202,6,0,0,0,0
155,1716266832237,1716266832242,5,0,0,0,0
156,1716266832277,1716266832282,5,0,0,0,0
157,1716266832317,1716266832323,6,0,0,0,0
158,1716266832358,1716266832363,5,0,0,0,0
159,1716266832399,1716266832404,5,0,0,0,0
160,1716266832439,1716266832444,5,0,0,0,0
161,1716266832479,1716266832484,5,0,0,0,0
162,1716266832520,1716266832526,6,0,0,0,0
163,1716266832561,1716266832566,5,0,0,0,0
164,1716266832601,1716266832607,6,0,0,0,0
165,1716266832642,1716266832648,6,0,0,0,0
166,1716266832684,1716266832690,6,0,0,0,0
167,1716266832726,1716266832731,5,0,0,0,0
168,1716266832766,1716266832771,5,0,0,0,0
169,1716266832806,1716266832811,5,0,0,0,0
170,1716266832846,1716266832852,6,0,0,0,0
171,1716266832887,1716266832892,5,0,0,0,0
172,1716266832927,1716266832933,6,0,0,0,0
173,1716266832970,1716266832976,6,0,0,0,0
174,1716266833010,1716266833016,6,0,0,0,0
175,1716266833051,1716266833057,6,0,0,0,0
176,1716266833092,1716266833097,5,0,0,0,0
177,1716266833132,1716266833137,5,0,0,0,0
178,1716266833172,1716266833177,5,0,0,0,0
179,1716266833213,1716266833218,5,0,0,0,0
180,1716266833253,1716266833258,5,0,0,0,0
181,1716266833293,1716266833298,5,0,0,0,0
182,1716266833334,1716266833339,5,0,0,0,0
183,1716266833375,1716266833381,6,0,0,0,0
184,1716266833415,1716266833421,6,0,0,0,0
185,1716266833455,1716266833461,6,0,0,0,0
186,1716266833497,1716266833502,5,0,0,0,0
187,1716266833537,1716266833542,5,0,0,0,0
188,1716266833578,1716266833584,6,0,0,0,0
189,1716266833618,1716266833625,7,0,0,0,0
190,1716266833658,1716266833665,7,0,0,0,0
191,1716266833700,1716266833705,5,0,0,0,0
192,1716266833742,1716266833747,5,0,0,0,0
193,1716266833783,1716266833788,5,0,0,0,0
194,1716266833823,1716266833829,6,0,0,0,0
195,1716266833864,1716266833870,6,0,0,0,0
196,1716266833905,1716266833910,5,0,0,0,0
197,1716266833946,1716266833952,6,0,0,0,0
198,1716266833987,1716266833992,5,0,0,0,0
199,1716266834027,1716266834033,6,0,0,0,0
200,1716266834068,1716266834073,5,0,0,0,0
201,1716266834108,1716266834113,5,0,0,0,0
202,1716266834147,1716266834153,6,0,0,0,0
203,1716266834188,1716266834194,6,0,0,0,0
204,1716266834229,1716266834234,5,0,0,0,0
205,1716266834269,1716266834275,6,0,0,0,0
206,1716266834311,1716266834316,5,0,0,0,0
207,1716266834350,1716266834356,6,0,0,0,0
208,1716266834390,1716266834397,7,0,0,0,0
209,1716266834431,1716266834436,5,0,0,0,0
210,1716266834471,1716266834478,7,0,0,0,0
211,1716266834513,1716266834518,5,0,0,0,0
212,1716266834554,1716266834560,6,0,0,0,0
213,1716266834594,1716266834600,6,0,0,0,0
214,1716266834634,1716266834641,7,0,0,0,0
215,1716266834677,1716266834684,7,0,0,0,0
216,1716266834719,1716266834725,6,0,0,0,0
217,1716266834760,1716266834765,5,0,0,0,0
218,1716266834799,1716266834805,6,0,0,0,0
219,1716266834840,1716266834845,5,0,0,0,0
220,1716266834880,1716266834886,6,0,0,0,0
221,1716266834921,1716266834926,5,0,0,0,0
222,1716266834961,1716266834966,5,0,0,0,0
223,1716266835001,1716266835008,7,0,0,0,0
224,1716266835042,1716266835047,5,0,0,0,0
225,1716266835082,1716266835088,6,0,0,0,0
226,1716266835123,1716266835129,6,0,0,0,0
227,1716266835163,1716266835168,5,0,0,0,0
228,1716266835203,1716266835209,6,0,0,0,0
229,1716266835244,1716266835250,6,0,0,0,0
230,1716266835284,1716266835291,7,0,0,0,0
231,1716266835326,1716266835331,5,0,0,0,0
232,1716266835365,1716266835370,5,0,0,0,0
233,1716266835404,1716266835410,6,0,0,0,0
234,1716266835445,1716266835450,5,0,0,0,0
235,1716266835485,1716266835490,5,0,0,0,0
236,1716266835526,1716266835532,6,0,0,0,0
237,1716266835567,1716266835573,6,0,0,0,0
238,1716266835608,1716266835613,5,0,0,0,0
239,1716266835648,1716266835654,6,0,0,0,0
240,1716266835689,1716266835696,7,0,0,0,0
241,1716266835732,1716266835738,6,0,0,0,0
242,1716266835772,1716266835778,6,0,0,0,0
243,1716266835813,1716266835819,6,0,0,0,0
244,1716266835853,1716266835859,6,0,0,0,0
245,1716266835894,1716266835899,5,0,0,0,0
246,1716266835934,1716266835940,6,0,0,0,0
247,1716266835975,1716266835981,6,0,0,0,0
248,1716266836016,1716266836021,5,0,0,0,0
249,1716266836056,1716266836062,6,0,0,0,0
250,1716266836097,1716266836102,5,0,0,0,0
251,1716266836137,1716266836142,5,0,0,0,0
252,1716266836177,1716266836182,5,0,0,0,0
253,1716266836217,1716266836223,6,0,0,0,0
254,1716266836259,1716266836265,6,0,0,0,0
255,1716266836300,1716266836305,5,0,0,0,0
256,1716266836340,1716266836345,5,0,0,0,0
257,1716266836380,1716266836386,6,0,0,0,0
258,1716266836421,1716266836428,7,0,0,0,0
259,1716266836462,1716266836467,5,0,0,0,0
260,1716266836502,1716266836508,6,0,0,0,0
261,1716266836543,1716266836549,6,0,0,0,0
262,1716266836583,1716266836588,5,0,0,0,0
263,1716266836624,1716266836629,5,0,0,0,0
264,1716266836665,1716266836672,7,0,0,0,0
265,1716266836707,1716266836713,6,0,0,0,0
266,1716266836747,1716266836753,6,0,0,0,0
267,1716266836787,1716266836792,5,0,0,0,0
268,1716266836827,1716266836833,6,0,0,0,0
269,1716266836867,1716266836873,6,0,0,0,0
270,1716266836908,1716266836914,6,0,0,0,0
271,1716266836949,1716266836954,5,0,0,0,0
272,1716266836988,1716266836995,7,0,0,0,0
273,1716266837029,1716266837034,5,0,0,0,0
274,1716266837069,1716266837074,5,0,0,0,0
275,1716266837110,1716266837116,6,0,0,0,0
276,1716266837151,1716266837158,7,0,0,0,0
277,1716266837193,1716266837198,5,0,0,0,0
278,1716266837233,1716266837238,5,0,0,0,0
279,1716266837273,1716266837278,5,0,0,0,0
280,1716266837313,1716266837318,5,0,0,0,0
281,1716266837353,1716266837359,6,0,0,0,0
282,1716266837394,1716266837399,5,0,0,0,0
