CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
1,1716266868772,1716266868778,6,0,0,0,0
2,1716266868774,1716266868779,5,0,0,0,0
5,1716266868777,1716266868783,6,0,0,0,0
3,1716266868775,1716266868780,5,0,0,0,0
4,1716266868776,1716266868781,5,0,0,0,0
6,1716266868778,1716266868784,6,0,0,0,0
7,1716266868779,1716266868785,6,0,0,0,0
8,1716266868780,1716266868787,7,0,0,0,0
9,1716266868781,1716266868788,7,0,0,0,0
10,1716266868783,1716266868790,7,0,0,0,0
11,1716266868784,1716266868791,7,0,0,0,0
13,1716266868787,1716266868793,6,0,0,0,0
12,1716266868786,1716266868795,9,0,0,0,0
14,1716266868788,1716266868797,9,0,0,0,0
16,1716266868792,1716266868800,8,0,0,0,0
15,1716266868789,1716266868799,10,0,0,0,0
17,1716266868793,1716266868802,9,0,0,0,0
18,1716266868795,1716266868803,8,0,0,0,0
19,1716266868798,1716266868806,8,0,0,0,0
20,1716266868800,1716266868809,9,0,0,0,0
21,1716266868802,1716266868812,10,0,0,0,0
22,1716266868804,1716266868813,9,0,0,0,0
23,1716266868806,1716266868815,9,0,0,0,0
24,1716266868810,1716266868820,10,0,0,0,0
25,1716266868812,1716266868822,10,0,0,0,0
27,1716266868816,1716266868827,11,0,0,0,0
26,1716266868813,1716266868825,12,0,0,0,0
28,1716266868818,1716266868832,14,0,0,0,0
30,1716266868823,1716266868836,13,0,0,0,0
29,1716266868821,1716266868834,13,0,0,0,0
31,1716266868826,1716266868840,14,0,0,0,0
32,1716266868829,1716266868844,15,0,0,0,0
35,1716266868837,1716266868847,10,0,0,0,0
34,1716266868835,1716266868848,13,0,0,0,0
33,1716266868833,1716266868850,17,0,0,0,0
36,1716266868842,1716266868854,12,0,0,0,0
37,1716266868843,1716266868853,10,0,0,0,0
38,1716266868846,1716266868857,11,0,0,0,0
39,1716266868849,1716266868859,10,0,0,0,0
41,1716266868855,1716266868863,8,0,0,0,0
40,1716266868852,1716266868863,11,0,0,0,0
42,1716266868858,1716266868866,8,0,0,0,0
43,1716266868861,1716266868869,8,0,0,0,0
44,1716266868865,1716266868874,9,0,0,0,0
45,1716266868867,1716266868876,9,0,0,0,0
46,1716266868869,1716266868878,9,0,0,0,0
47,1716266868871,1716266868880,9,0,0,0,0
49,1716266868877,1716266868887,10,0,0,0,0
48,1716266868875,1716266868888,13,0,0,0,0
50,1716266868880,1716266868890,10,0,0,0,0
52,1716266868885,1716266868894,9,0,0,0,0
51,1716266868883,1716266868893,10,0,0,0,0
53,1716266868888,1716266868902,14,0,0,0,0
54,1716266868889,1716266868899,10,0,0,0,0
57,1716266868898,1716266868907,9,0,0,0,0
56,1716266868895,1716266868908,13,0,0,0,0
59,1716266868902,1716266868914,12,0,0,0,0
55,1716266868893,1716266868910,17,0,0,0,0
58,1716266868899,1716266868916,17,0,0,0,0
61,1716266868906,1716266868921,15,0,0,0,0
62,1716266868909,1716266868923,14,0,0,0,0
60,1716266868904,1716266868925,21,0,0,0,0
64,1716266868914,1716266868928,14,0,0,0,0
66,1716266868918,1716266868929,11,0,0,0,0
67,1716266868920,1716266868931,11,0,0,0,0
65,1716266868916,1716266868932,16,0,0,0,0
68,1716266868923,1716266868938,15,0,0,0,0
69,1716266868925,1716266868935,10,0,0,0,0
63,1716266868912,1716266868933,21,0,0,0,0
70,1716266868929,1716266868940,11,0,0,0,0
72,1716266868936,1716266868945,9,0,0,0,0
71,1716266868933,1716266868943,10,0,0,0,0
74,1716266868940,1716266868950,10,0,0,0,0
73,1716266868938,1716266868948,10,0,0,0,0
75,1716266868943,1716266868953,10,0,0,0,0
78,1716266868951,1716266868961,10,0,0,0,0
76,1716266868949,1716266868962,13,0,0,0,0
77,1716266868954,1716266868965,11,0,0,0,0
79,1716266868955,1716266868966,11,0,0,0,0
80,1716266868958,1716266868968,10,0,0,0,0
82,1716266868963,1716266868973,10,0,0,0,0
81,1716266868960,1716266868975,15,0,0,0,0
83,1716266868965,1716266868980,15,0,0,0,0
84,1716266868971,1716266868984,13,0,0,0,0
86,1716266868972,1716266868983,11,0,0,0,0
85,1716266868969,1716266868988,19,0,0,0,0
87,1716266868978,1716266868992,14,0,0,0,0
89,1716266868980,1716266868991,11,0,0,0,0
90,1716266868982,1716266868995,13,0,0,0,0
88,1716266868977,1716266868997,20,0,0,0,0
91,1716266868987,1716266869005,18,0,0,0,0
92,1716266868989,1716266869004,15,0,0,0,0
93,1716266868990,1716266869002,12,0,0,0,0
94,1716266868994,1716266869009,15,0,0,0,0
98,1716266869004,1716266869016,12,0,0,0,0
95,1716266868996,1716266869008,12,0,0,0,0
96,1716266869000,1716266869013,13,0,0,0,0
97,1716266869002,1716266869012,10,0,0,0,0
99,1716266869008,1716266869019,11,0,0,0,0
100,1716266869011,1716266869021,10,0,0,0,0
101,1716266869013,1716266869023,10,0,0,0,0
102,1716266869016,1716266869042,26,0,0,0,0
111,1716266869036,1716266869048,12,0,0,0,0
110,1716266869034,1716266869049,15,0,0,0,0
112,1716266869039,1716266869051,12,0,0,0,0
108,1716266869031,1716266869058,27,0,0,0,0
109,1716266869033,1716266869056,23,0,0,0,0
114,1716266869042,1716266869053,11,0,0,0,0
113,1716266869040,1716266869055,15,0,0,0,0
115,1716266869044,1716266869054,10,0,0,0,0
118,1716266869052,1716266869060,8,0,0,0,0
117,1716266869049,1716266869061,12,0,0,0,0
107,1716266869029,1716266869066,37,0,0,0,0
106,1716266869028,1716266869067,39,0,0,0,0
116,1716266869047,1716266869063,16,0,0,0,0
120,1716266869057,1716266869070,13,0,0,0,0
122,1716266869060,1716266869072,12,0,0,0,0
121,1716266869059,1716266869074,15,0,0,0,0
125,1716266869066,1716266869078,12,0,0,0,0
123,1716266869062,1716266869079,17,0,0,0,0
124,1716266869065,1716266869077,12,0,0,0,0
119,1716266869055,1716266869082,27,0,0,0,0
