CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716266872511,1716266872518,7,6,1,0,0
1,1716266872554,1716266872559,5,5,0,0,0
2,1716266872594,1716266872600,6,5,1,0,0
3,1716266872635,1716266872641,6,5,1,0,0
4,1716266872678,1716266872684,6,5,1,0,0
5,1716266872719,1716266872725,6,5,0,0,0
6,1716266872760,1716266872766,6,4,1,0,0
7,1716266872800,1716266872805,5,5,0,0,0
8,1716266872840,1716266872845,5,4,1,0,0
9,1716266872880,1716266872886,6,5,1,0,0
10,1716266872921,1716266872927,6,5,1,0,0
11,1716266872962,1716266872968,6,5,1,0,0
12,1716266873002,1716266873008,6,5,1,0,0
13,1716266873042,1716266873047,5,5,0,0,0
14,1716266873084,1716266873090,6,5,1,0,0
15,1716266873126,1716266873133,7,6,1,0,0
16,1716266873167,1716266873173,6,6,0,0,0
17,1716266873208,1716266873214,6,5,1,0,0
18,1716266873249,1716266873255,6,5,1,0,0
19,1716266873290,1716266873296,6,5,1,0,0
20,1716266873330,1716266873336,6,4,1,0,0
21,1716266873371,1716266873377,6,4,1,0,0
22,1716266873412,1716266873417,5,4,1,0,0
23,1716266873452,1716266873458,6,5,1,0,0
24,1716266873493,1716266873499,6,5,1,0,0
25,1716266873534,1716266873539,5,4,1,0,0
26,1716266873574,1716266873580,6,5,1,0,0
27,1716266873615,1716266873620,5,5,0,0,0
28,1716266873655,1716266873661,6,5,1,0,0
29,1716266873696,1716266873701,5,4,0,0,0
30,1716266873737,1716266873743,6,5,1,0,0
31,1716266873778,1716266873784,6,4,1,0,0
32,1716266873819,1716266873825,6,4,1,0,0
33,1716266873861,1716266873867,6,5,1,0,0
34,1716266873902,1716266873908,6,5,1,0,0
35,1716266873943,1716266873949,6,4,1,0,0
36,1716266873984,1716266873990,6,4,1,0,0
37,1716266874026,1716266874031,5,4,1,0,0
38,1716266874066,1716266874072,6,5,1,0,0
39,1716266874106,1716266874112,6,5,1,0,0
40,1716266874147,1716266874153,6,5,0,0,0
41,1716266874188,1716266874193,5,4,1,0,0
42,1716266874228,1716266874234,6,5,1,0,0
43,1716266874268,1716266874274,6,5,1,0,0
44,1716266874310,1716266874315,5,4,1,0,0
45,1716266874349,1716266874355,6,5,1,0,0
46,1716266874390,1716266874395,5,4,1,0,0
47,1716266874430,1716266874437,7,6,1,0,0
48,1716266874472,1716266874478,6,5,1,0,0
49,1716266874512,1716266874518,6,4,1,0,0
50,1716266874552,1716266874558,6,5,1,0,0
51,1716266874593,1716266874599,6,5,0,0,0
52,1716266874635,1716266874641,6,4,1,0,0
53,1716266874679,1716266874685,6,5,1,0,0
54,1716266874720,1716266874726,6,6,0,0,0
55,1716266874761,1716266874767,6,5,1,0,0
56,1716266874802,1716266874808,6,5,1,0,0
57,1716266874845,1716266874851,6,4,1,0,0
58,1716266874886,1716266874891,5,4,0,0,0
59,1716266874926,1716266874932,6,5,1,0,0
60,1716266874966,1716266874971,5,5,0,0,0
61,1716266875006,1716266875011,5,4,0,0,0
62,1716266875046,1716266875052,6,5,1,0,0
63,1716266875087,1716266875093,6,5,1,0,0
64,1716266875128,1716266875134,6,4,1,0,0
65,1716266875170,1716266875175,5,4,1,0,0
66,1716266875211,1716266875216,5,4,1,0,0
67,1716266875250,1716266875256,6,5,1,0,0
68,1716266875291,1716266875297,6,5,1,0,0
69,1716266875332,1716266875337,5,5,0,0,0
70,1716266875373,1716266875378,5,4,0,0,0
71,1716266875413,1716266875419,6,5,1,0,0
72,1716266875455,1716266875461,6,5,0,0,0
73,1716266875496,1716266875503,7,5,1,0,0
74,1716266875538,1716266875544,6,5,1,0,0
75,1716266875579,1716266875585,6,5,1,0,0
76,1716266875621,1716266875627,6,5,1,0,0
77,1716266875662,1716266875668,6,5,1,0,0
78,1716266875704,1716266875711,7,6,1,0,0
79,1716266875746,1716266875752,6,5,1,0,0
80,1716266875787,1716266875793,6,5,1,0,0
81,1716266875827,1716266875833,6,5,1,0,0
82,1716266875867,1716266875873,6,5,1,0,0
83,1716266875909,1716266875914,5,4,1,0,0
84,1716266875950,1716266875955,5,4,1,0,0
85,1716266875990,1716266875997,7,5,1,0,0
86,1716266876032,1716266876038,6,5,1,0,0
87,1716266876073,1716266876079,6,4,1,0,0
88,1716266876114,1716266876119,5,4,1,0,0
89,1716266876154,1716266876159,5,4,0,0,0
90,1716266876194,1716266876200,6,5,1,0,0
91,1716266876235,1716266876240,5,4,1,0,0
92,1716266876275,1716266876281,6,5,1,0,0
93,1716266876316,1716266876321,5,4,1,0,0
94,1716266876357,1716266876362,5,4,1,0,0
95,1716266876396,1716266876402,6,5,1,0,0
96,1716266876437,1716266876442,5,4,0,0,0
97,1716266876477,1716266876483,6,5,1,0,0
98,1716266876518,1716266876524,6,6,0,0,0
99,1716266876559,1716266876565,6,5,1,0,0
100,1716266876600,1716266876606,6,5,1,0,0
101,1716266876641,1716266876647,6,5,1,0,0
102,1716266876684,1716266876690,6,5,1,0,0
103,1716266876725,1716266876730,5,4,1,0,0
104,1716266876765,1716266876771,6,5,1,0,0
105,1716266876805,1716266876811,6,5,1,0,0
106,1716266876846,1716266876852,6,4,1,0,0
107,1716266876887,1716266876892,5,4,1,0,0
108,1716266876927,1716266876932,5,4,1,0,0
109,1716266876967,1716266876973,6,5,1,0,0
110,1716266877008,1716266877014,6,5,0,0,0
111,1716266877050,1716266877057,7,6,1,0,0
112,1716266877091,1716266877096,5,4,1,0,0
113,1716266877131,1716266877137,6,5,1,0,0
114,1716266877173,1716266877178,5,5,0,0,0
115,1716266877213,1716266877219,6,5,1,0,0
116,1716266877254,1716266877260,6,5,0,0,0
117,1716266877297,1716266877302,5,4,1,0,0
118,1716266877337,1716266877342,5,5,0,0,0
119,1716266877378,1716266877384,6,5,1,0,0
120,1716266877419,1716266877426,7,6,1,0,0
121,1716266877460,1716266877466,6,6,0,0,0
122,1716266877501,1716266877507,6,5,1,0,0
123,1716266877542,1716266877549,7,6,1,0,0
124,1716266877584,1716266877590,6,5,1,0,0
125,1716266877626,1716266877632,6,5,1,0,0
126,1716266877666,1716266877672,6,5,1,0,0
127,1716266877707,1716266877712,5,4,1,0,0
128,1716266877747,1716266877753,6,5,1,0,0
129,1716266877789,1716266877795,6,5,1,0,0
130,1716266877830,1716266877835,5,4,0,0,0
131,1716266877870,1716266877875,5,4,1,0,0
132,1716266877909,1716266877914,5,5,0,0,0
133,1716266877949,1716266877954,5,4,1,0,0
134,1716266877989,1716266877995,6,5,1,0,0
135,1716266878032,1716266878038,6,5,1,0,0
136,1716266878074,1716266878079,5,4,0,0,0
137,1716266878114,1716266878120,6,5,1,0,0
138,1716266878155,1716266878161,6,5,1,0,0
139,1716266878195,1716266878201,6,5,1,0,0
140,1716266878238,1716266878244,6,5,1,0,0
141,1716266878279,1716266878285,6,5,1,0,0
142,1716266878322,1716266878327,5,4,1,0,0
143,1716266878362,1716266878368,6,5,1,0,0
144,1716266878403,1716266878408,5,4,0,0,0
145,1716266878444,1716266878450,6,5,1,0,0
146,1716266878486,1716266878493,7,6,1,0,0
147,1716266878529,1716266878535,6,5,1,0,0
148,1716266878569,1716266878575,6,5,1,0,0
149,1716266878609,1716266878614,5,5,0,0,0
150,1716266878649,1716266878656,7,6,1,0,0
151,1716266878693,1716266878699,6,6,0,0,0
152,1716266878734,1716266878739,5,4,1,0,0
153,1716266878774,1716266878780,6,5,1,0,0
154,1716266878815,1716266878821,6,5,1,0,0
155,1716266878855,1716266878861,6,5,1,0,0
156,1716266878896,1716266878902,6,5,1,0,0
157,1716266878937,1716266878943,6,4,2,0,0
158,1716266878978,1716266878985,7,6,1,0,0
159,1716266879020,1716266879026,6,5,1,0,0
160,1716266879062,1716266879067,5,4,1,0,0
161,1716266879102,1716266879108,6,5,1,0,0
162,1716266879142,1716266879149,7,6,1,0,0
163,1716266879184,1716266879189,5,4,1,0,0
164,1716266879225,1716266879231,6,5,1,0,0
165,1716266879267,1716266879273,6,5,1,0,0
166,1716266879308,1716266879314,6,5,1,0,0
167,1716266879349,1716266879354,5,5,0,0,0
168,1716266879390,1716266879397,7,5,1,0,0
169,1716266879431,1716266879437,6,5,1,0,0
170,1716266879472,1716266879477,5,5,0,0,0
171,1716266879512,1716266879517,5,4,0,0,0
172,1716266879551,1716266879556,5,5,0,0,0
173,1716266879591,1716266879597,6,5,1,0,0
174,1716266879632,1716266879637,5,4,0,0,0
175,1716266879672,1716266879677,5,4,1,0,0
176,1716266879713,1716266879719,6,5,1,0,0
177,1716266879755,1716266879760,5,4,0,0,0
178,1716266879795,1716266879801,6,5,1,0,0
179,1716266879836,1716266879842,6,5,1,0,0
180,1716266879877,1716266879882,5,4,0,0,0
181,1716266879918,1716266879924,6,4,1,0,0
182,1716266879959,1716266879965,6,5,1,0,0
183,1716266880000,1716266880006,6,5,1,0,0
184,1716266880041,1716266880047,6,5,1,0,0
185,1716266880082,1716266880088,6,5,1,0,0
186,1716266880123,1716266880128,5,4,0,0,0
187,1716266880163,1716266880169,6,4,1,0,0
188,1716266880204,1716266880209,5,4,1,0,0
189,1716266880243,1716266880249,6,5,1,0,0
190,1716266880285,1716266880291,6,4,2,0,0
191,1716266880325,1716266880330,5,4,0,0,0
192,1716266880365,1716266880371,6,5,1,0,0
193,1716266880406,1716266880411,5,4,1,0,0
194,1716266880446,1716266880452,6,5,1,0,0
195,1716266880488,1716266880494,6,5,1,0,0
196,1716266880529,1716266880535,6,4,1,0,0
197,1716266880569,1716266880575,6,5,1,0,0
198,1716266880610,1716266880615,5,4,1,0,0
199,1716266880651,1716266880658,7,6,1,0,0
200,1716266880695,1716266880701,6,5,1,0,0
