CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716267220616,1716267221229,613,541,70,0,0
5,1716267220618,1716267221229,611,542,67,0,0
4,1716267220618,1716267221229,611,542,66,0,0
3,1716267220617,1716267221229,612,542,62,0,0
2,1716267220617,1716267221229,612,542,62,0,0
1,1716267220617,1716267221229,612,542,61,0,0
6,1716267220618,1716267221229,611,543,68,0,0
8,1716267220619,1716267221230,611,546,65,0,0
11,1716267220619,1716267221230,611,550,60,0,0
7,1716267220618,1716267221230,612,546,64,0,0
9,1716267220619,1716267221230,611,549,59,0,0
10,1716267220619,1716267221230,611,550,60,0,0
12,1716267220620,1716267221251,631,583,48,0,0
13,1716267220620,1716267221252,632,586,45,0,0
14,1716267220620,1716267221255,635,591,43,0,0
15,1716267220621,1716267221255,634,590,44,0,0
16,1716267220621,1716267221260,639,594,44,0,0
17,1716267220621,1716267221260,639,594,45,0,0
18,1716267220621,1716267221295,674,630,43,0,0
19,1716267220622,1716267221296,674,629,45,0,0
20,1716267220622,1716267221304,682,633,48,0,0
22,1716267220622,1716267221304,682,637,44,0,0
23,1716267220623,1716267221304,681,636,45,0,0
21,1716267220622,1716267221305,683,633,49,0,0
24,1716267220623,1716267221339,716,672,43,0,0
25,1716267220623,1716267221339,716,672,44,0,0
26,1716267220623,1716267221351,728,680,45,0,0
27,1716267220624,1716267221351,727,679,46,0,0
28,1716267220624,1716267221352,728,679,47,0,0
29,1716267220624,1716267221353,729,680,49,0,0
30,1716267220625,1716267221384,759,714,44,0,0
31,1716267220625,1716267221384,759,714,45,0,0
32,1716267220625,1716267221396,771,726,42,0,0
33,1716267220625,1716267221396,771,726,43,0,0
34,1716267220625,1716267221396,771,726,43,0,0
35,1716267220626,1716267221396,770,725,44,0,0
36,1716267220626,1716267221428,802,757,44,0,0
37,1716267220626,1716267221428,802,757,45,0,0
38,1716267220627,1716267221441,814,768,43,0,0
39,1716267220627,1716267221441,814,768,44,0,0
40,1716267220627,1716267221441,814,768,44,0,0
41,1716267220627,1716267221442,815,769,46,0,0
42,1716267220628,1716267221472,844,799,43,0,0
43,1716267220628,1716267221472,844,800,44,0,0
46,1716267220629,1716267221484,855,811,42,0,0
47,1716267220629,1716267221484,855,811,43,0,0
44,1716267220628,1716267221491,863,811,48,0,0
45,1716267220628,1716267221491,863,812,49,0,0
48,1716267220629,1716267221516,887,842,44,0,0
49,1716267220630,1716267221516,886,841,44,0,0
50,1716267220630,1716267221527,897,853,43,0,0
51,1716267220630,1716267221528,898,853,45,0,0
52,1716267220630,1716267221536,906,861,44,0,0
53,1716267220630,1716267221536,906,861,45,0,0
54,1716267220631,1716267221560,929,884,43,0,0
55,1716267220631,1716267221560,929,885,44,0,0
56,1716267220631,1716267221571,940,896,43,0,0
57,1716267220631,1716267221571,940,896,44,0,0
58,1716267220632,1716267221579,947,903,43,0,0
59,1716267220632,1716267221579,947,903,44,0,0
60,1716267220633,1716267221608,975,926,48,0,0
61,1716267220633,1716267221608,975,926,49,0,0
62,1716267220633,1716267221616,983,938,44,0,0
63,1716267220633,1716267221616,983,938,45,0,0
64,1716267220634,1716267221624,990,945,44,0,0
65,1716267220634,1716267221624,990,945,45,0,0
66,1716267220634,1716267221651,1017,973,43,0,0
67,1716267220635,1716267221651,1016,972,44,0,0
68,1716267220635,1716267221659,1024,980,43,0,0
69,1716267220635,1716267221659,1024,980,44,0,0
70,1716267220635,1716267221671,1036,988,47,0,0
71,1716267220635,1716267221671,1036,988,48,0,0
72,1716267220636,1716267221695,1059,1015,43,0,0
73,1716267220636,1716267221699,1063,1015,48,0,0
74,1716267220636,1716267221708,1072,1023,48,0,0
75,1716267220637,1716267221708,1071,1022,49,0,0
76,1716267220637,1716267221719,1082,1034,47,0,0
77,1716267220637,1716267221719,1082,1034,48,0,0
78,1716267220637,1716267221739,1102,1058,44,0,0
79,1716267220638,1716267221743,1105,1061,44,0,0
80,1716267220638,1716267221751,1113,1069,43,0,0
81,1716267220638,1716267221751,1113,1069,44,0,0
82,1716267220638,1716267221764,1126,1081,44,0,0
83,1716267220639,1716267221764,1125,1080,45,0,0
84,1716267220639,1716267221787,1148,1100,48,0,0
85,1716267220639,1716267221788,1149,1104,45,0,0
86,1716267220639,1716267221795,1156,1112,43,0,0
87,1716267220640,1716267221796,1156,1111,45,0,0
88,1716267220640,1716267221807,1167,1123,43,0,0
89,1716267220640,1716267221807,1167,1123,43,0,0
90,1716267220641,1716267221836,1195,1146,48,0,0
91,1716267220641,1716267221836,1195,1146,49,0,0
92,1716267220641,1716267221854,1213,1154,58,0,0
93,1716267220641,1716267221855,1214,1154,60,0,0
94,1716267220642,1716267221855,1213,1165,47,0,0
95,1716267220642,1716267221855,1213,1165,48,0,0
99,1716267220643,1716267221888,1245,1196,49,0,0
96,1716267220642,1716267221889,1247,1193,53,0,0
97,1716267220642,1716267221889,1247,1193,54,0,0
98,1716267220643,1716267221890,1247,1196,50,0,0
100,1716267220643,1716267221901,1258,1208,49,0,0
101,1716267220644,1716267221901,1257,1207,50,0,0
103,1716267220644,1716267221928,1284,1239,44,0,0
102,1716267220644,1716267221929,1285,1239,44,0,0
104,1716267220644,1716267221929,1285,1239,45,0,0
105,1716267220645,1716267221935,1290,1242,48,0,0
106,1716267220645,1716267221940,1295,1250,44,0,0
107,1716267220645,1716267221940,1295,1250,45,0,0
108,1716267220645,1716267221973,1328,1282,44,0,0
109,1716267220646,1716267221973,1327,1281,44,0,0
110,1716267220646,1716267221973,1327,1281,45,0,0
111,1716267220646,1716267221979,1333,1289,44,0,0
112,1716267220646,1716267221987,1341,1293,47,0,0
113,1716267220647,1716267221987,1340,1292,48,0,0
114,1716267220647,1716267222020,1373,1324,47,0,0
115,1716267220647,1716267222020,1373,1324,47,0,0
116,1716267220647,1716267222021,1374,1325,49,0,0
117,1716267220648,1716267222023,1375,1331,44,0,0
118,1716267220648,1716267222032,1384,1339,44,0,0
119,1716267220648,1716267222032,1384,1339,45,0,0
120,1716267220648,1716267222064,1416,1371,43,0,0
121,1716267220648,1716267222064,1416,1371,44,0,0
122,1716267220648,1716267222064,1416,1371,44,0,0
123,1716267220650,1716267222067,1417,1373,44,0,0
124,1716267220650,1716267222079,1429,1381,47,0,0
125,1716267220650,1716267222079,1429,1381,48,0,0
126,1716267220650,1716267222108,1458,1413,43,0,0
127,1716267220650,1716267222109,1459,1413,44,0,0
128,1716267220650,1716267222109,1459,1414,45,0,0
129,1716267220650,1716267222112,1462,1417,45,0,0
130,1716267220650,1716267222127,1477,1429,47,0,0
131,1716267220651,1716267222128,1477,1428,49,0,0
133,1716267220652,1716267222151,1499,1456,42,0,0
134,1716267220652,1716267222151,1499,1456,42,0,0
132,1716267220652,1716267222156,1504,1455,46,0,0
