CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716415708535,1716415709193,658,586,72,0,0
1,1716415708535,1716415709193,658,593,64,0,0
2,1716415708535,1716415709193,658,594,64,0,0
5,1716415708536,1716415709193,657,593,64,0,0
3,1716415708535,1716415709194,659,593,64,0,0
4,1716415708536,1716415709194,658,594,64,0,0
6,1716415708536,1716415709195,659,598,61,0,0
7,1716415708536,1716415709195,659,605,54,0,0
8,1716415708536,1716415709199,663,608,55,0,0
10,1716415708536,1716415709199,663,607,56,0,0
9,1716415708536,1716415709199,663,608,55,0,0
11,1716415708537,1716415709200,663,606,57,0,0
12,1716415708537,1716415709242,705,651,54,0,0
13,1716415708537,1716415709249,712,659,53,0,0
14,1716415708537,1716415709255,718,665,53,0,0
15,1716415708537,1716415709255,718,665,53,0,0
17,1716415708537,1716415709255,718,664,54,0,0
16,1716415708537,1716415709256,719,664,55,0,0
18,1716415708538,1716415709298,760,707,53,0,0
19,1716415708538,1716415709306,768,714,54,0,0
20,1716415708538,1716415709312,774,720,54,0,0
21,1716415708538,1716415709312,774,720,54,0,0
23,1716415708538,1716415709312,774,719,55,0,0
22,1716415708538,1716415709312,774,719,54,0,0
24,1716415708538,1716415709358,820,763,57,0,0
25,1716415708538,1716415709362,824,770,54,0,0
29,1716415708538,1716415709367,829,775,54,0,0
27,1716415708538,1716415709368,830,776,54,0,0
28,1716415708538,1716415709368,830,775,55,0,0
26,1716415708538,1716415709368,830,776,54,0,0
31,1716415708538,1716415709418,880,826,54,0,0
30,1716415708538,1716415709418,880,822,58,0,0
33,1716415708538,1716415709424,886,831,55,0,0
32,1716415708538,1716415709424,886,832,54,0,0
35,1716415708539,1716415709424,885,829,56,0,0
34,1716415708539,1716415709424,885,830,55,0,0
37,1716415708539,1716415709475,936,881,55,0,0
36,1716415708539,1716415709475,936,882,54,0,0
40,1716415708539,1716415709479,940,886,54,0,0
39,1716415708539,1716415709479,940,887,53,0,0
38,1716415708539,1716415709480,941,887,54,0,0
41,1716415708540,1716415709480,940,885,55,0,0
42,1716415708540,1716415709530,990,937,53,0,0
43,1716415708540,1716415709531,991,937,54,0,0
44,1716415708540,1716415709535,995,942,53,0,0
