CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716415623471,1716415624086,615,536,79,0,0
4,1716415623472,1716415624086,614,543,71,0,0
5,1716415623473,1716415624086,613,542,70,0,0
3,1716415623472,1716415624086,614,543,70,0,0
2,1716415623471,1716415624086,615,545,70,0,0
1,1716415623471,1716415624086,615,546,69,0,0
6,1716415623473,1716415624086,613,547,65,0,0
10,1716415623473,1716415624086,613,557,56,0,0
8,1716415623473,1716415624087,614,558,56,0,0
11,1716415623473,1716415624087,614,557,57,0,0
9,1716415623473,1716415624087,614,557,57,0,0
7,1716415623473,1716415624088,615,558,57,0,0
12,1716415623473,1716415624130,657,603,54,0,0
13,1716415623473,1716415624138,665,613,52,0,0
14,1716415623474,1716415624138,664,612,52,0,0
15,1716415623474,1716415624139,665,611,54,0,0
16,1716415623474,1716415624139,665,611,54,0,0
17,1716415623474,1716415624142,668,614,54,0,0
18,1716415623474,1716415624186,712,658,53,0,0
19,1716415623474,1716415624195,721,668,53,0,0
21,1716415623474,1716415624195,721,668,53,0,0
22,1716415623475,1716415624195,720,666,54,0,0
20,1716415623474,1716415624195,721,667,54,0,0
23,1716415623475,1716415624201,726,670,56,0,0
24,1716415623475,1716415624248,773,713,59,0,0
25,1716415623475,1716415624255,780,723,57,0,0
28,1716415623475,1716415624255,780,722,58,0,0
26,1716415623475,1716415624255,780,723,57,0,0
27,1716415623475,1716415624255,780,722,58,0,0
29,1716415623476,1716415624261,785,728,57,0,0
30,1716415623476,1716415624302,826,775,51,0,0
31,1716415623476,1716415624310,834,782,52,0,0
32,1716415623476,1716415624310,834,782,52,0,0
33,1716415623476,1716415624310,834,781,53,0,0
34,1716415623476,1716415624310,834,781,53,0,0
35,1716415623476,1716415624318,842,788,54,0,0
36,1716415623476,1716415624372,896,829,67,0,0
37,1716415623476,1716415624373,897,838,59,0,0
38,1716415623476,1716415624373,897,838,59,0,0
39,1716415623477,1716415624373,896,836,60,0,0
40,1716415623477,1716415624373,896,836,60,0,0
41,1716415623477,1716415624375,898,843,55,0,0
42,1716415623477,1716415624418,941,887,53,0,0
43,1716415623477,1716415624423,946,893,53,0,0
44,1716415623477,1716415624423,946,893,53,0,0
45,1716415623477,1716415624423,946,892,54,0,0
46,1716415623477,1716415624423,946,892,54,0,0
47,1716415623478,1716415624429,951,898,53,0,0
48,1716415623478,1716415624480,1002,942,60,0,0
51,1716415623478,1716415624480,1002,947,55,0,0
52,1716415623478,1716415624481,1003,947,56,0,0
50,1716415623478,1716415624481,1003,948,55,0,0
49,1716415623478,1716415624481,1003,948,55,0,0
53,1716415623478,1716415624486,1008,954,54,0,0
55,1716415623478,1716415624535,1057,1005,52,0,0
56,1716415623479,1716415624535,1056,1003,53,0,0
58,1716415623479,1716415624537,1058,1002,56,0,0
57,1716415623479,1716415624537,1058,1003,55,0,0
54,1716415623478,1716415624538,1060,1005,55,0,0
59,1716415623479,1716415624545,1066,1009,57,0,0
62,1716415623479,1716415624591,1112,1058,54,0,0
60,1716415623479,1716415624592,1113,1059,54,0,0
61,1716415623479,1716415624592,1113,1058,54,0,0
63,1716415623479,1716415624594,1115,1060,55,0,0
64,1716415623480,1716415624594,1114,1060,54,0,0
65,1716415623480,1716415624602,1122,1068,54,0,0
67,1716415623480,1716415624647,1167,1113,54,0,0
68,1716415623480,1716415624647,1167,1113,54,0,0
66,1716415623480,1716415624647,1167,1114,53,0,0
69,1716415623480,1716415624650,1170,1117,53,0,0
70,1716415623480,1716415624651,1171,1116,55,0,0
71,1716415623480,1716415624662,1182,1125,57,0,0
74,1716415623481,1716415624703,1222,1168,54,0,0
73,1716415623480,1716415624703,1223,1169,54,0,0
72,1716415623480,1716415624704,1224,1170,54,0,0
75,1716415623481,1716415624706,1225,1171,54,0,0
76,1716415623481,1716415624707,1226,1172,54,0,0
77,1716415623481,1716415624717,1236,1183,53,0,0
80,1716415623481,1716415624758,1277,1224,53,0,0
79,1716415623481,1716415624759,1278,1224,54,0,0
78,1716415623481,1716415624759,1278,1225,53,0,0
81,1716415623481,1716415624762,1281,1228,53,0,0
82,1716415623482,1716415624762,1280,1226,54,0,0
83,1716415623482,1716415624774,1292,1238,54,0,0
84,1716415623482,1716415624816,1334,1280,54,0,0
85,1716415623482,1716415624816,1334,1279,55,0,0
86,1716415623482,1716415624816,1334,1278,55,0,0
88,1716415623482,1716415624818,1336,1282,54,0,0
87,1716415623482,1716415624818,1336,1283,53,0,0
89,1716415623483,1716415624830,1347,1293,54,0,0
90,1716415623483,1716415624870,1387,1335,52,0,0
92,1716415623483,1716415624871,1388,1335,53,0,0
91,1716415623483,1716415624871,1388,1334,54,0,0
93,1716415623483,1716415624874,1391,1338,53,0,0
94,1716415623483,1716415624874,1391,1337,54,0,0
95,1716415623483,1716415624886,1403,1349,54,0,0
96,1716415623483,1716415624927,1444,1391,53,0,0
97,1716415623483,1716415624927,1444,1390,53,0,0
98,1716415623483,1716415624928,1445,1390,55,0,0
100,1716415623484,1716415624930,1446,1392,54,0,0
99,1716415623484,1716415624934,1450,1393,57,0,0
101,1716415623484,1716415624941,1457,1404,53,0,0
102,1716415623484,1716415624983,1499,1446,53,0,0
104,1716415623484,1716415624983,1499,1445,54,0,0
103,1716415623484,1716415624984,1500,1445,55,0,0
105,1716415623484,1716415624985,1501,1448,53,0,0
106,1716415623484,1716415624990,1506,1452,54,0,0
107,1716415623484,1716415625002,1518,1460,58,0,0
108,1716415623485,1716415625039,1554,1501,53,0,0
109,1716415623485,1716415625039,1554,1501,53,0,0
110,1716415623485,1716415625039,1554,1500,54,0,0
111,1716415623485,1716415625042,1557,1503,54,0,0
112,1716415623485,1716415625049,1564,1507,57,0,0
113,1716415623485,1716415625062,1577,1519,58,0,0
114,1716415623485,1716415625094,1609,1557,52,0,0
115,1716415623485,1716415625095,1610,1556,54,0,0
116,1716415623486,1716415625095,1609,1555,54,0,0
117,1716415623486,1716415625097,1611,1558,53,0,0
118,1716415623486,1716415625106,1620,1566,54,0,0
119,1716415623486,1716415625122,1636,1578,58,0,0
122,1716415623486,1716415625151,1665,1611,54,0,0
121,1716415623486,1716415625151,1665,1611,54,0,0
120,1716415623486,1716415625151,1665,1612,53,0,0
123,1716415623486,1716415625153,1667,1614,53,0,0
124,1716415623487,1716415625161,1674,1621,53,0,0
125,1716415623487,1716415625182,1695,1637,58,0,0
126,1716415623487,1716415625207,1720,1666,54,0,0
128,1716415623487,1716415625207,1720,1665,55,0,0
127,1716415623487,1716415625207,1720,1665,54,0,0
129,1716415623487,1716415625210,1723,1669,54,0,0
130,1716415623487,1716415625218,1731,1677,54,0,0
131,1716415623487,1716415625242,1755,1697,58,0,0
132,1716415623488,1716415625262,1774,1721,53,0,0
133,1716415623488,1716415625262,1774,1721,53,0,0
134,1716415623488,1716415625262,1774,1720,54,0,0
135,1716415623488,1716415625270,1782,1724,58,0,0
136,1716415623488,1716415625274,1786,1732,54,0,0
137,1716415623488,1716415625301,1813,1756,57,0,0
140,1716415623488,1716415625322,1834,1776,58,0,0
139,1716415623488,1716415625322,1834,1777,57,0,0
138,1716415623488,1716415625323,1835,1777,58,0,0
141,1716415623488,1716415625325,1837,1784,53,0,0
142,1716415623489,1716415625330,1841,1787,54,0,0
143,1716415623489,1716415625358,1869,1815,54,0,0
146,1716415623489,1716415625379,1890,1837,53,0,0
145,1716415623489,1716415625379,1890,1836,54,0,0
144,1716415623489,1716415625379,1890,1836,53,0,0
147,1716415623489,1716415625382,1893,1839,54,0,0
148,1716415623489,1716415625385,1896,1843,53,0,0
149,1716415623489,1716415625413,1924,1871,53,0,0
152,1716415623490,1716415625435,1945,1890,54,0,0
150,1716415623489,1716415625435,1946,1892,53,0,0
151,1716415623489,1716415625435,1946,1892,54,0,0
153,1716415623490,1716415625438,1948,1894,54,0,0
154,1716415623490,1716415625441,1951,1898,53,0,0
155,1716415623490,1716415625470,1980,1926,54,0,0
157,1716415623490,1716415625491,2001,1947,53,0,0
158,1716415623490,1716415625491,2001,1947,54,0,0
156,1716415623490,1716415625491,2001,1948,53,0,0
159,1716415623491,1716415625494,2003,1949,54,0,0
160,1716415623491,1716415625502,2011,1953,58,0,0
161,1716415623491,1716415625530,2039,1981,58,0,0
162,1716415623491,1716415625547,2056,2002,54,0,0
163,1716415623491,1716415625547,2056,2002,54,0,0
164,1716415623491,1716415625547,2056,2001,54,0,0
165,1716415623491,1716415625549,2058,2005,53,0,0
166,1716415623491,1716415625562,2071,2013,58,0,0
167,1716415623492,1716415625585,2093,2040,53,0,0
168,1716415623492,1716415625603,2111,2058,53,0,0
169,1716415623493,1716415625603,2110,2056,54,0,0
170,1716415623493,1716415625604,2111,2056,55,0,0
171,1716415623493,1716415625610,2117,2059,58,0,0
172,1716415623493,1716415625623,2130,2071,59,0,0
173,1716415623493,1716415625645,2152,2095,57,0,0
175,1716415623493,1716415625660,2167,2113,54,0,0
174,1716415623493,1716415625660,2167,2113,54,0,0
176,1716415623493,1716415625660,2167,2112,55,0,0
177,1716415623493,1716415625666,2173,2119,54,0,0
178,1716415623493,1716415625678,2185,2131,54,0,0
179,1716415623493,1716415625698,2205,2151,54,0,0
182,1716415623493,1716415625718,2225,2173,52,0,0
181,1716415623493,1716415625722,2229,2174,55,0,0
180,1716415623493,1716415625722,2229,2174,55,0,0
183,1716415623493,1716415625725,2232,2175,57,0,0
184,1716415623493,1716415625734,2241,2187,54,0,0
