CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716415636946,1716415647360,10414,627,9787,0,0
1,1716415636946,1716415647360,10414,628,9786,0,0
2,1716415636946,1716415647360,10414,635,9779,0,0
3,1716415636946,1716415647360,10414,636,9778,0,0
4,1716415636946,1716415647360,10414,634,9779,0,0
5,1716415636946,1716415647360,10414,635,9778,0,0
6,1716415636946,1716415647360,10414,641,9773,0,0
7,1716415636947,1716415647360,10413,641,9772,0,0
8,1716415636947,1716415647360,10413,649,9764,0,0
9,1716415636947,1716415647360,10413,649,9764,0,0
10,1716415636947,1716415647360,10413,649,9764,0,0
11,1716415636947,1716415647360,10413,648,9765,0,0
12,1716415636947,1716415647360,10413,697,9716,0,0
13,1716415636947,1716415647360,10413,701,9712,0,0
14,1716415636948,1716415647360,10412,705,9706,0,0
15,1716415636948,1716415647360,10412,705,9707,0,0
16,1716415636948,1716415647360,10412,705,9707,0,0
17,1716415636948,1716415647360,10412,704,9708,0,0
18,1716415636948,1716415647360,10412,753,9659,0,0
19,1716415636948,1716415647360,10412,756,9656,0,0
20,1716415636948,1716415647360,10412,762,9650,0,0
21,1716415636948,1716415647360,10412,761,9651,0,0
22,1716415636949,1716415647360,10411,759,9652,0,0
23,1716415636949,1716415647360,10411,760,9651,0,0
24,1716415636949,1716415647360,10411,808,9603,0,0
25,1716415636949,1716415647360,10411,811,9600,0,0
26,1716415636949,1716415647360,10411,815,9595,0,0
27,1716415636949,1716415647360,10411,815,9596,0,0
28,1716415636949,1716415647360,10411,819,9592,0,0
29,1716415636949,1716415647360,10411,7295,3116,0,0
30,1716415636950,1716415647360,10410,7294,3116,0,0
31,1716415636950,1716415647360,10410,7306,3104,0,0
32,1716415636950,1716415647360,10410,7322,3088,0,0
33,1716415636950,1716415647360,10410,7322,3088,0,0
34,1716415636950,1716415647360,10410,7346,3064,0,0
35,1716415636950,1716415647360,10410,7350,3060,0,0
36,1716415636951,1716415647360,10409,7349,3060,0,0
37,1716415636951,1716415647360,10409,7361,3048,0,0
38,1716415636951,1716415647360,10409,7377,3032,0,0
39,1716415636951,1716415647360,10409,861,9548,0,0
40,1716415636951,1716415647360,10409,870,9538,0,0
41,1716415636951,1716415647360,10409,870,9539,0,0
42,1716415636951,1716415647360,10409,869,9539,0,0
43,1716415636952,1716415647360,10408,7376,3032,0,0
44,1716415636952,1716415647360,10408,7400,3008,0,0
45,1716415636952,1716415647360,10408,872,9536,0,0
46,1716415636952,1716415647360,10408,882,9526,0,0
47,1716415636952,1716415647360,10408,7404,3004,0,0
48,1716415636952,1716415647360,10408,7404,3004,0,0
49,1716415636952,1716415647360,10408,7416,2992,0,0
50,1716415636952,1716415647360,10408,7432,2976,0,0
51,1716415636952,1716415647360,10408,7436,2972,0,0
52,1716415636952,1716415647360,10408,7456,2952,0,0
53,1716415636953,1716415647360,10407,915,9492,0,0
54,1716415636953,1716415647360,10407,7460,2947,0,0
55,1716415636953,1716415647360,10407,7460,2947,0,0
56,1716415636953,1716415647360,10407,924,9483,0,0
57,1716415636953,1716415647360,10407,923,9484,0,0
58,1716415636953,1716415647360,10407,927,9480,0,0
59,1716415636953,1716415647360,10407,7471,2936,0,0
60,1716415636953,1716415647360,10407,7487,2920,0,0
61,1716415636954,1716415647360,10406,934,9472,0,0
62,1716415636954,1716415647360,10406,937,9469,0,0
63,1716415636954,1716415647360,10406,7494,2912,0,0
64,1716415636954,1716415647360,10406,7510,2896,0,0
65,1716415636954,1716415647360,10406,7514,2892,0,0
66,1716415636954,1716415647360,10406,7514,2892,0,0
67,1716415636954,1716415647360,10406,7526,2880,0,0
68,1716415636954,1716415647360,10406,7542,2864,0,0
69,1716415636954,1716415647360,10406,970,9436,0,0
70,1716415636955,1716415647360,10405,977,9428,0,0
71,1716415636955,1716415647360,10405,7549,2856,0,0
72,1716415636955,1716415647360,10405,7565,2840,0,0
73,1716415636955,1716415647360,10405,981,9424,0,0
74,1716415636955,1716415647360,10405,989,9416,0,0
75,1716415636955,1716415647360,10405,7569,2836,0,0
76,1716415636956,1716415647360,10404,7568,2836,0,0
77,1716415636956,1716415647360,10404,994,9410,0,0
78,1716415636956,1716415647360,10404,996,9408,0,0
79,1716415636956,1716415647360,10404,7580,2824,0,0
80,1716415636956,1716415647360,10404,7596,2808,0,0
81,1716415636956,1716415647360,10404,7604,2800,0,0
82,1716415636957,1716415647360,10403,7623,2780,0,0
83,1716415636957,1716415647360,10403,1023,9380,0,0
84,1716415636957,1716415647360,10403,7624,2779,0,0
85,1716415636957,1716415647360,10403,7624,2779,0,0
86,1716415636957,1716415647360,10403,1031,9372,0,0
87,1716415636957,1716415647360,10403,7635,2768,0,0
88,1716415636957,1716415647360,10403,7655,2748,0,0
89,1716415636957,1716415647360,10403,1043,9360,0,0
90,1716415636958,1716415647360,10402,1046,9356,0,0
91,1716415636958,1716415647360,10402,1050,9352,0,0
92,1716415636958,1716415647360,10402,7658,2744,0,0
93,1716415636958,1716415647360,10402,7678,2724,0,0
