CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716415551848,1716415562334,10486,613,9873,0,0
1,1716415551848,1716415562334,10486,613,9873,0,0
2,1716415551848,1716415562334,10486,621,9865,0,0
3,1716415551848,1716415562334,10486,621,9865,0,0
4,1716415551848,1716415562334,10486,620,9866,0,0
5,1716415551848,1716415562334,10486,620,9866,0,0
6,1716415551848,1716415562334,10486,625,9860,0,0
7,1716415551848,1716415562334,10486,626,9860,0,0
8,1716415551848,1716415562334,10486,632,9854,0,0
9,1716415551848,1716415562334,10486,635,9851,0,0
10,1716415551849,1716415562334,10485,633,9852,0,0
11,1716415551849,1716415562334,10485,633,9852,0,0
12,1716415551849,1716415562334,10485,680,9805,0,0
13,1716415551849,1716415562334,10485,679,9806,0,0
14,1716415551849,1716415562334,10485,688,9797,0,0
15,1716415551849,1716415562334,10485,688,9797,0,0
16,1716415551849,1716415562334,10485,689,9796,0,0
17,1716415551849,1716415562334,10485,687,9797,0,0
18,1716415551849,1716415562334,10485,736,9749,0,0
19,1716415551849,1716415562334,10485,736,9749,0,0
20,1716415551849,1716415562334,10485,749,9736,0,0
21,1716415551849,1716415562334,10485,750,9735,0,0
22,1716415551849,1716415562334,10485,749,9736,0,0
23,1716415551850,1716415562334,10484,747,9737,0,0
24,1716415551850,1716415562334,10484,790,9694,0,0
25,1716415551850,1716415562334,10484,794,9690,0,0
26,1716415551850,1716415562334,10484,808,9676,0,0
27,1716415551850,1716415562334,10484,807,9677,0,0
28,1716415551850,1716415562334,10484,807,9677,0,0
29,1716415551850,1716415562334,10484,7347,3137,0,0
30,1716415551850,1716415562334,10484,7366,3118,0,0
31,1716415551850,1716415562334,10484,7384,3100,0,0
32,1716415551850,1716415562334,10484,7384,3100,0,0
33,1716415551851,1716415562334,10483,7405,3077,0,0
34,1716415551851,1716415562334,10483,7406,3077,0,0
35,1716415551851,1716415562334,10483,7405,3078,0,0
36,1716415551851,1716415562334,10483,7425,3058,0,0
37,1716415551851,1716415562334,10483,846,9637,0,0
38,1716415551851,1716415562334,10483,7441,3042,0,0
39,1716415551851,1716415562334,10483,7441,3042,0,0
40,1716415551851,1716415562334,10483,850,9633,0,0
41,1716415551851,1716415562334,10483,7463,3020,0,0
42,1716415551851,1716415562334,10483,7462,3021,0,0
43,1716415551851,1716415562334,10483,862,9621,0,0
44,1716415551851,1716415562334,10483,862,9621,0,0
45,1716415551851,1716415562334,10483,861,9622,0,0
46,1716415551851,1716415562334,10483,7462,3021,0,0
47,1716415551851,1716415562334,10483,7481,3002,0,0
48,1716415551852,1716415562334,10482,874,9608,0,0
49,1716415551852,1716415562334,10482,7496,2986,0,0
50,1716415551852,1716415562334,10482,7496,2986,0,0
51,1716415551852,1716415562334,10482,7517,2965,0,0
52,1716415551852,1716415562334,10482,7516,2966,0,0
53,1716415551852,1716415562334,10482,901,9581,0,0
54,1716415551852,1716415562334,10482,905,9577,0,0
55,1716415551852,1716415562334,10482,7519,2963,0,0
56,1716415551852,1716415562334,10482,7540,2942,0,0
57,1716415551852,1716415562334,10482,916,9566,0,0
58,1716415551852,1716415562334,10482,917,9565,0,0
59,1716415551852,1716415562334,10482,7552,2930,0,0
60,1716415551852,1716415562334,10482,7553,2929,0,0
61,1716415551853,1716415562334,10481,928,9553,0,0
62,1716415551853,1716415562334,10481,930,9550,0,0
63,1716415551853,1716415562334,10481,7571,2910,0,0
64,1716415551853,1716415562334,10481,7575,2906,0,0
65,1716415551853,1716415562334,10481,7575,2906,0,0
66,1716415551853,1716415562334,10481,7595,2886,0,0
67,1716415551853,1716415562334,10481,955,9526,0,0
68,1716415551853,1716415562334,10481,7608,2873,0,0
69,1716415551853,1716415562334,10481,7607,2874,0,0
70,1716415551853,1716415562334,10481,959,9522,0,0
71,1716415551853,1716415562334,10481,7632,2849,0,0
72,1716415551853,1716415562334,10481,7631,2850,0,0
73,1716415551853,1716415562334,10481,971,9510,0,0
74,1716415551853,1716415562334,10481,7632,2849,0,0
75,1716415551854,1716415562334,10480,7654,2826,0,0
76,1716415551854,1716415562334,10480,982,9498,0,0
77,1716415551854,1716415562334,10480,982,9498,0,0
78,1716415551854,1716415562334,10480,986,9494,0,0
79,1716415551854,1716415562334,10480,7666,2814,0,0
80,1716415551854,1716415562334,10480,7666,2814,0,0
81,1716415551854,1716415562334,10480,7687,2793,0,0
82,1716415551854,1716415562334,10480,7686,2793,0,0
83,1716415551854,1716415562334,10480,1015,9465,0,0
84,1716415551854,1716415562334,10480,1018,9462,0,0
85,1716415551854,1716415562334,10480,7686,2794,0,0
86,1716415551855,1716415562334,10479,7709,2770,0,0
87,1716415551855,1716415562334,10479,7721,2758,0,0
88,1716415551855,1716415562334,10479,7721,2758,0,0
89,1716415551855,1716415562334,10479,1037,9442,0,0
90,1716415551855,1716415562334,10479,1042,9437,0,0
91,1716415551855,1716415562334,10479,1041,9437,0,0
92,1716415551855,1716415562334,10479,7742,2737,0,0
93,1716415551855,1716415562334,10479,7741,2738,0,0
94,1716415551855,1716415562334,10479,1050,9429,0,0
95,1716415551855,1716415562334,10479,7742,2737,0,0
96,1716415551855,1716415562334,10479,7766,2713,0,0
97,1716415551855,1716415562334,10479,7779,2700,0,0
98,1716415551856,1716415562334,10478,7777,2701,0,0
99,1716415551856,1716415562334,10478,1072,9406,0,0
100,1716415551856,1716415562334,10478,1072,9406,0,0
101,1716415551856,1716415562334,10478,7802,2676,0,0
102,1716415551856,1716415562334,10478,7801,2677,0,0
103,1716415551856,1716415562334,10478,7801,2677,0,0
104,1716415551856,1716415562334,10478,7820,2657,0,0
105,1716415551856,1716415562334,10478,1097,9381,0,0
106,1716415551856,1716415562334,10478,1096,9382,0,0
107,1716415551856,1716415562334,10478,7832,2645,0,0
108,1716415551856,1716415562334,10478,7837,2641,0,0
109,1716415551856,1716415562334,10478,1108,9370,0,0
110,1716415551857,1716415562334,10477,7856,2621,0,0
111,1716415551857,1716415562334,10477,7857,2620,0,0
112,1716415551857,1716415562334,10477,7856,2621,0,0
113,1716415551857,1716415562334,10477,7875,2602,0,0
114,1716415551857,1716415562334,10477,1132,9345,0,0
115,1716415551858,1716415562334,10476,1130,9346,0,0
116,1716415551858,1716415562334,10476,7886,2590,0,0
117,1716415551858,1716415562334,10476,7890,2586,0,0
118,1716415551858,1716415562334,10476,7910,2566,0,0
119,1716415551858,1716415562334,10476,7915,2561,0,0
120,1716415551858,1716415562334,10476,1155,9321,0,0
121,1716415551858,1716415562334,10476,1154,9322,0,0
122,1716415551858,1716415562334,10476,7914,2562,0,0
123,1716415551858,1716415562334,10476,7930,2546,0,0
124,1716415551858,1716415562334,10476,1166,9310,0,0
125,1716415551859,1716415562334,10475,7941,2534,0,0
126,1716415551859,1716415562334,10475,7949,2526,0,0
127,1716415551859,1716415562334,10475,1190,9285,0,0
128,1716415551859,1716415562334,10475,1189,9286,0,0
129,1716415551859,1716415562334,10475,7965,2510,0,0
130,1716415551859,1716415562334,10475,7970,2505,0,0
131,1716415551859,1716415562334,10475,7969,2506,0,0
132,1716415551859,1716415562334,10475,7985,2490,0,0
133,1716415551859,1716415562334,10475,1210,9265,0,0
134,1716415551859,1716415562334,10475,1209,9266,0,0
135,1716415551859,1716415562334,10475,8001,2474,0,0
136,1716415551859,1716415562334,10475,8005,2470,0,0
137,1716415551859,1716415562334,10475,1221,9254,0,0
138,1716415551859,1716415562334,10475,8021,2454,0,0
139,1716415551859,1716415562334,10475,8025,2450,0,0
140,1716415551859,1716415562334,10475,8028,2447,0,0
141,1716415551859,1716415562334,10475,8045,2430,0,0
142,1716415551859,1716415562334,10475,1246,9229,0,0
143,1716415551859,1716415562334,10475,1245,9230,0,0
144,1716415551859,1716415562334,10475,8061,2414,0,0
145,1716415551859,1716415562334,10475,8061,2414,0,0
146,1716415551859,1716415562334,10475,8082,2393,0,0
147,1716415551859,1716415562334,10475,8082,2393,0,0
148,1716415551860,1716415562334,10474,1265,9209,0,0
149,1716415551861,1716415562334,10473,1263,9210,0,0
