CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716415647363,1716415647396,33,21,12,0,0
1,1716415647396,1716415647464,68,11,57,0,0
2,1716415647464,1716415647527,63,8,55,0,0
3,1716415647527,1716415647587,60,6,54,0,0
4,1716415647587,1716415647650,63,6,57,0,0
5,1716415647650,1716415647713,63,6,57,0,0
6,1716415647713,1716415647783,70,7,63,0,0
7,1716415647783,1716415647883,100,9,90,0,0
8,1716415647883,1716415647905,22,10,12,0,0
9,1716415647905,1716415647962,57,5,51,0,0
10,1716415647962,1716415648082,120,6,114,0,0
11,1716415648082,1716415648103,21,7,14,0,0
12,1716415648103,1716415648162,59,6,53,0,0
13,1716415648162,1716415648280,118,6,112,0,0
14,1716415648280,1716415648297,17,6,11,0,0
15,1716415648297,1716415648358,61,9,51,0,0
16,1716415648358,1716415648482,124,5,119,0,0
17,1716415648482,1716415648504,22,10,12,0,0
18,1716415648504,1716415648563,59,6,53,0,0
19,1716415648563,1716415648623,60,7,53,0,0
20,1716415648623,1716415648705,82,6,76,0,0
21,1716415648705,1716415648795,90,7,83,0,0
22,1716415648795,1716415648935,140,12,128,0,0
23,1716415648935,1716415649009,74,15,59,0,0
24,1716415649009,1716415649077,68,13,55,0,0
25,1716415649077,1716415649094,17,5,12,0,0
26,1716415649094,1716415649154,60,5,55,0,0
27,1716415649154,1716415649214,60,6,54,0,0
28,1716415649214,1716415649274,60,6,54,0,0
29,1716415649274,1716415649334,60,6,54,0,0
30,1716415649334,1716415649394,60,6,54,0,0
31,1716415649394,1716415649455,61,7,54,0,0
32,1716415649455,1716415649515,60,6,54,0,0
33,1716415649515,1716415649567,52,40,12,0,0
34,1716415649567,1716415649655,88,6,82,0,0
35,1716415649655,1716415649714,59,7,52,0,0
36,1716415649714,1716415649774,60,7,53,0,0
37,1716415649774,1716415649835,61,7,54,0,0
38,1716415649835,1716415649898,63,9,54,0,0
39,1716415649898,1716415649962,64,9,55,0,0
40,1716415649962,1716415650022,60,7,53,0,0
41,1716415650022,1716415650137,115,7,108,0,0
42,1716415650137,1716415650154,17,6,11,0,0
43,1716415650154,1716415650218,64,6,58,0,0
44,1716415650218,1716415650279,61,6,55,0,0
45,1716415650279,1716415650337,58,5,53,0,0
46,1716415650337,1716415650399,62,6,56,0,0
47,1716415650399,1716415650458,59,5,54,0,0
48,1716415650458,1716415650518,60,6,54,0,0
49,1716415650518,1716415650578,60,6,54,0,0
50,1716415650578,1716415650638,60,7,53,0,0
51,1716415650638,1716415650700,62,5,57,0,0
52,1716415650700,1716415650762,62,7,55,0,0
53,1716415650762,1716415650822,60,6,53,0,0
54,1716415650822,1716415650882,60,6,54,0,0
55,1716415650882,1716415650942,60,6,54,0,0
56,1716415650942,1716415651002,60,6,54,0,0
57,1716415651002,1716415651062,60,5,54,0,0
58,1716415651062,1716415651122,60,6,54,0,0
59,1716415651122,1716415651182,60,8,52,0,0
60,1716415651182,1716415651247,65,6,59,0,0
61,1716415651247,1716415651306,59,5,54,0,0
62,1716415651306,1716415651367,61,5,56,0,0
63,1716415651367,1716415651426,59,5,54,0,0
64,1716415651426,1716415651487,61,6,55,0,0
65,1716415651487,1716415651546,59,5,54,0,0
66,1716415651546,1716415651606,60,5,54,0,0
67,1716415651606,1716415651666,60,6,54,0,0
68,1716415651666,1716415651726,60,7,53,0,0
69,1716415651726,1716415651785,59,6,53,0,0
70,1716415651785,1716415651867,82,7,75,0,0
71,1716415651867,1716415651927,60,6,54,0,0
72,1716415651927,1716415651986,59,7,52,0,0
73,1716415651986,1716415652046,60,6,54,0,0
74,1716415652046,1716415652106,60,6,54,0,0
75,1716415652106,1716415652167,61,7,54,0,0
76,1716415652167,1716415652231,64,5,58,1,0
77,1716415652231,1716415652289,58,5,53,0,0
78,1716415652289,1716415652350,61,6,55,0,0
79,1716415652350,1716415652414,64,10,54,0,0
80,1716415652414,1716415652474,60,6,54,0,0
81,1716415652474,1716415652534,60,6,54,0,0
82,1716415652534,1716415652595,61,6,55,0,0
83,1716415652595,1716415652654,59,5,54,0,0
84,1716415652654,1716415652714,60,6,54,0,0
85,1716415652714,1716415652778,64,6,58,0,0
86,1716415652778,1716415652839,61,5,55,0,0
87,1716415652839,1716415652898,59,5,54,0,0
88,1716415652898,1716415652958,60,6,54,0,0
89,1716415652958,1716415653017,59,6,53,0,0
90,1716415653017,1716415653089,72,7,65,0,0
91,1716415653089,1716415653150,61,7,54,0,0
92,1716415653150,1716415653210,60,6,54,0,0
93,1716415653210,1716415653270,60,6,54,0,0
94,1716415653270,1716415653331,61,6,55,0,0
95,1716415653331,1716415653389,58,5,53,0,0
96,1716415653389,1716415653450,61,7,54,0,0
97,1716415653450,1716415653510,60,6,54,0,0
98,1716415653510,1716415653570,60,6,54,0,0
99,1716415653570,1716415653630,60,6,54,0,0
100,1716415653630,1716415653690,60,6,53,0,0
101,1716415653690,1716415653751,61,6,55,0,0
102,1716415653751,1716415653813,62,5,57,0,0
103,1716415653813,1716415653874,61,7,54,0,0
104,1716415653874,1716415653934,60,6,54,0,0
105,1716415653934,1716415653994,60,6,54,0,0
