CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
5,1716419076477,1716419076485,8,6,1,0,0
1,1716419076472,1716419076478,6,5,1,0,0
2,1716419076474,1716419076480,6,4,1,0,0
4,1716419076476,1716419076483,7,6,1,0,0
8,1716419076481,1716419076489,8,6,2,0,0
9,1716419076483,1716419076491,8,7,1,0,0
7,1716419076479,1716419076490,11,7,2,0,0
11,1716419076486,1716419076498,12,10,2,0,0
13,1716419076489,1716419076500,11,9,1,0,0
15,1716419076493,1716419076502,9,8,1,0,0
10,1716419076484,1716419076494,10,8,1,0,0
18,1716419076498,1716419076506,8,7,1,0,0
17,1716419076496,1716419076508,12,9,1,0,0
6,1716419076478,1716419076515,37,8,3,0,0
12,1716419076487,1716419076517,30,22,5,0,0
14,1716419076490,1716419076511,21,10,2,0,0
16,1716419076495,1716419076510,15,8,3,0,0
3,1716419076475,1716419076532,57,6,2,0,0
21,1716419076505,1716419076525,20,18,1,0,0
25,1716419076510,1716419076529,19,11,8,0,0
23,1716419076507,1716419076523,16,13,3,0,0
19,1716419076500,1716419076545,45,28,16,0,0
28,1716419076528,1716419076552,24,9,15,0,0
31,1716419076547,1716419076555,8,6,2,0,0
26,1716419076526,1716419076539,13,9,4,0,0
20,1716419076501,1716419076529,28,15,3,0,0
30,1716419076533,1716419076544,11,9,1,0,0
33,1716419076559,1716419076567,8,7,1,0,0
37,1716419076560,1716419076570,10,8,2,0,0
29,1716419076533,1716419076543,10,8,2,0,0
32,1716419076549,1716419076557,8,6,2,0,0
27,1716419076522,1716419076542,20,10,9,0,0
22,1716419076505,1716419076534,29,20,9,0,0
24,1716419076509,1716419076528,19,13,6,0,0
42,1716419076571,1716419076600,29,19,10,0,0
41,1716419076583,1716419076603,20,18,2,0,0
43,1716419076583,1716419076604,21,15,5,0,0
36,1716419076558,1716419076595,37,21,15,0,0
40,1716419076567,1716419076585,18,7,10,0,0
35,1716419076564,1716419076580,16,8,7,0,0
38,1716419076566,1716419076582,16,15,1,0,0
52,1716419076602,1716419076614,12,10,2,0,0
47,1716419076602,1716419076617,15,9,4,0,0
45,1716419076579,1716419076595,16,6,10,0,0
53,1716419076602,1716419076623,21,19,2,0,0
34,1716419076556,1716419076591,35,21,13,0,0
50,1716419076598,1716419076607,9,8,1,0,0
39,1716419076565,1716419076586,21,6,15,0,0
44,1716419076583,1716419076607,24,12,12,0,0
46,1716419076582,1716419076593,11,7,4,0,0
48,1716419076587,1716419076603,16,6,10,0,0
54,1716419076603,1716419076626,23,15,8,0,0
57,1716419076631,1716419076639,8,7,1,0,0
55,1716419076618,1716419076626,8,6,2,0,0
49,1716419076607,1716419076624,17,8,9,0,0
62,1716419076657,1716419076669,12,7,5,0,0
51,1716419076603,1716419076631,28,8,20,0,0
56,1716419076627,1716419076651,24,6,18,0,0
63,1716419076662,1716419076673,11,9,2,0,0
59,1716419076650,1716419076668,18,6,12,0,0
64,1716419076661,1716419076670,9,7,2,0,0
61,1716419076660,1716419076668,8,6,1,0,0
60,1716419076652,1716419076676,24,22,1,0,0
65,1716419076668,1716419076722,54,8,46,0,0
91,1716419076723,1716419076731,8,7,1,0,0
92,1716419076724,1716419076732,8,6,1,0,0
90,1716419076721,1716419076733,12,8,1,0,0
94,1716419076727,1716419076737,10,8,2,0,0
95,1716419076729,1716419076739,10,8,2,0,0
89,1716419076719,1716419076741,22,10,1,0,0
87,1716419076715,1716419076748,33,30,2,0,0
100,1716419076738,1716419076751,13,9,3,0,0
98,1716419076734,1716419076746,12,10,1,0,0
96,1716419076731,1716419076738,7,5,1,0,0
103,1716419076744,1716419076757,13,10,1,0,0
102,1716419076742,1716419076764,22,11,7,0,0
93,1716419076726,1716419076740,14,7,0,0,0
86,1716419076714,1716419076764,50,38,5,0,0
108,1716419076755,1716419076770,15,9,1,0,0
105,1716419076748,1716419076774,26,15,4,0,0
88,1716419076717,1716419076742,25,24,1,0,0
106,1716419076751,1716419076763,12,10,1,0,0
109,1716419076758,1716419076779,21,10,11,0,0
104,1716419076746,1716419076756,10,8,2,0,0
85,1716419076713,1716419076778,65,60,5,0,0
110,1716419076763,1716419076786,23,15,7,0,0
82,1716419076707,1716419076789,82,73,9,0,0
97,1716419076733,1716419076745,12,10,1,0,0
99,1716419076736,1716419076744,8,7,1,0,0
73,1716419076686,1716419076806,120,109,10,0,0
84,1716419076711,1716419076777,66,49,5,0,0
107,1716419076752,1716419076792,40,14,26,0,0
69,1716419076678,1716419076824,146,131,14,0,0
101,1716419076740,1716419076755,15,10,4,0,0
76,1716419076696,1716419076807,111,94,16,0,0
80,1716419076703,1716419076795,92,79,12,0,0
72,1716419076684,1716419076818,134,118,15,0,0
68,1716419076675,1716419076820,145,131,13,0,0
112,1716419076802,1716419076844,42,32,9,0,0
71,1716419076683,1716419076803,120,114,5,0,0
75,1716419076694,1716419076801,107,98,8,0,0
114,1716419076813,1716419076843,30,9,20,0,0
116,1716419076831,1716419076860,29,22,6,0,0
111,1716419076780,1716419076817,37,20,16,0,0
83,1716419076708,1716419076792,84,66,17,0,0
78,1716419076699,1716419076805,106,85,21,0,0
70,1716419076681,1716419076817,136,123,12,0,0
58,1716419076659,1716419076819,160,153,7,0,0
122,1716419076860,1716419076875,15,9,6,0,0
77,1716419076698,1716419076798,100,89,10,0,0
118,1716419076830,1716419076844,14,10,3,0,0
67,1716419076673,1716419076824,151,140,11,0,0
121,1716419076855,1716419076875,20,10,9,0,0
81,1716419076705,1716419076805,100,71,28,0,0
79,1716419076702,1716419076789,87,79,7,0,0
126,1716419076877,1716419076887,10,7,2,0,0
74,1716419076689,1716419076816,127,105,22,0,0
119,1716419076842,1716419076871,29,7,21,0,0
66,1716419076672,1716419076822,150,142,8,0,0
128,1716419076878,1716419076908,30,26,4,0,0
117,1716419076847,1716419076873,26,16,9,0,0
113,1716419076815,1716419076875,60,23,36,0,0
124,1716419076879,1716419076901,22,14,8,0,0
129,1716419076880,1716419076907,27,9,17,0,0
115,1716419076820,1716419076862,42,39,2,0,0
132,1716419076888,1716419076910,22,20,2,0,0
131,1716419076885,1716419076902,17,12,5,0,0
123,1716419076867,1716419076901,34,24,9,0,0
130,1716419076887,1716419076911,24,9,13,0,0
133,1716419076902,1716419076916,14,9,4,0,0
136,1716419076931,1716419076947,16,8,8,0,0
134,1716419076938,1716419076952,14,11,2,0,0
