CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716418907013,1716418907018,5,4,0,0,0
1,1716418907047,1716418907052,5,4,1,0,0
2,1716418907083,1716418907087,4,4,0,0,0
3,1716418907115,1716418907120,5,4,1,0,0
4,1716418907149,1716418907154,5,4,1,0,0
5,1716418907182,1716418907187,5,4,1,0,0
6,1716418907216,1716418907220,4,4,0,0,0
7,1716418907249,1716418907254,5,4,1,0,0
8,1716418907283,1716418907288,5,4,1,0,0
9,1716418907316,1716418907321,5,4,1,0,0
10,1716418907349,1716418907354,5,4,1,0,0
11,1716418907382,1716418907386,4,4,0,0,0
12,1716418907415,1716418907419,4,4,0,0,0
13,1716418907448,1716418907453,5,5,0,0,0
14,1716418907481,1716418907486,5,4,1,0,0
15,1716418907515,1716418907519,4,4,0,0,0
16,1716418907547,1716418907552,5,4,1,0,0
17,1716418907580,1716418907585,5,4,1,0,0
18,1716418907614,1716418907618,4,4,0,0,0
19,1716418907647,1716418907652,5,4,1,0,0
20,1716418907681,1716418907686,5,4,1,0,0
21,1716418907714,1716418907719,5,4,1,0,0
22,1716418907747,1716418907752,5,4,1,0,0
23,1716418907780,1716418907785,5,4,1,0,0
24,1716418907814,1716418907818,4,3,0,0,0
25,1716418907847,1716418907852,5,4,1,0,0
26,1716418907880,1716418907885,5,4,1,0,0
27,1716418907914,1716418907918,4,4,0,0,0
28,1716418907947,1716418907952,5,4,1,0,0
29,1716418907981,1716418907985,4,4,0,0,0
30,1716418908014,1716418908018,4,4,0,0,0
31,1716418908046,1716418908051,5,4,1,0,0
32,1716418908080,1716418908085,5,4,1,0,0
33,1716418908113,1716418908118,5,4,1,0,0
34,1716418908146,1716418908151,5,4,1,0,0
35,1716418908179,1716418908183,4,4,0,0,0
36,1716418908212,1716418908217,5,4,1,0,0
37,1716418908245,1716418908250,5,4,1,0,0
38,1716418908278,1716418908283,5,4,1,0,0
39,1716418908311,1716418908315,4,4,0,0,0
40,1716418908344,1716418908348,4,4,0,0,0
41,1716418908376,1716418908381,5,4,1,0,0
42,1716418908409,1716418908414,5,4,1,0,0
43,1716418908442,1716418908447,5,4,1,0,0
44,1716418908476,1716418908480,4,3,0,0,0
45,1716418908509,1716418908514,5,4,1,0,0
46,1716418908542,1716418908547,5,4,1,0,0
47,1716418908575,1716418908579,4,4,0,0,0
48,1716418908608,1716418908612,4,4,0,0,0
49,1716418908644,1716418908649,5,5,0,0,0
50,1716418908678,1716418908682,4,4,0,0,0
51,1716418908711,1716418908715,4,4,0,0,0
52,1716418908744,1716418908749,5,4,0,0,0
53,1716418908778,1716418908783,5,4,1,0,0
54,1716418908812,1716418908816,4,3,0,0,0
55,1716418908845,1716418908850,5,4,1,0,0
56,1716418908879,1716418908883,4,3,0,0,0
57,1716418908912,1716418908917,5,4,1,0,0
58,1716418908945,1716418908949,4,4,0,0,0
59,1716418908978,1716418908983,5,4,1,0,0
60,1716418909014,1716418909018,4,4,0,0,0
61,1716418909046,1716418909051,5,4,1,0,0
62,1716418909079,1716418909084,5,4,0,0,0
63,1716418909114,1716418909118,4,4,0,0,0
64,1716418909147,1716418909151,4,4,0,0,0
65,1716418909180,1716418909185,5,4,1,0,0
66,1716418909214,1716418909218,4,4,0,0,0
67,1716418909247,1716418909252,5,4,1,0,0
68,1716418909281,1716418909285,4,3,0,0,0
69,1716418909313,1716418909318,5,5,0,0,0
70,1716418909347,1716418909351,4,4,0,0,0
71,1716418909380,1716418909384,4,4,0,0,0
72,1716418909413,1716418909417,4,4,0,0,0
73,1716418909446,1716418909450,4,4,0,0,0
74,1716418909479,1716418909483,4,4,0,0,0
75,1716418909511,1716418909516,5,4,0,0,0
76,1716418909545,1716418909549,4,4,0,0,0
77,1716418909577,1716418909582,5,4,1,0,0
78,1716418909610,1716418909615,5,4,1,0,0
79,1716418909643,1716418909648,5,4,1,0,0
80,1716418909677,1716418909682,5,4,1,0,0
81,1716418909711,1716418909715,4,3,0,0,0
82,1716418909744,1716418909748,4,4,0,0,0
83,1716418909777,1716418909782,5,4,1,0,0
84,1716418909810,1716418909814,4,4,0,0,0
85,1716418909843,1716418909847,4,3,0,0,0
86,1716418909876,1716418909880,4,4,0,0,0
87,1716418909909,1716418909914,5,4,1,0,0
88,1716418909942,1716418909947,5,4,1,0,0
89,1716418909976,1716418909981,5,4,1,0,0
90,1716418910009,1716418910014,5,4,0,0,0
91,1716418910042,1716418910047,5,4,1,0,0
92,1716418910076,1716418910080,4,4,0,0,0
93,1716418910109,1716418910114,5,4,1,0,0
94,1716418910142,1716418910147,5,4,1,0,0
95,1716418910176,1716418910180,4,3,0,0,0
96,1716418910209,1716418910213,4,3,1,0,0
97,1716418910241,1716418910246,5,4,0,0,0
98,1716418910274,1716418910278,4,4,0,0,0
99,1716418910307,1716418910311,4,4,0,0,0
100,1716418910340,1716418910344,4,3,0,0,0
101,1716418910372,1716418910377,5,4,0,0,0
102,1716418910406,1716418910410,4,4,0,0,0
103,1716418910439,1716418910443,4,4,0,0,0
104,1716418910472,1716418910476,4,4,0,0,0
105,1716418910506,1716418910510,4,4,0,0,0
106,1716418910538,1716418910543,5,4,1,0,0
107,1716418910572,1716418910576,4,4,0,0,0
108,1716418910605,1716418910610,5,4,1,0,0
109,1716418910639,1716418910643,4,4,0,0,0
110,1716418910673,1716418910677,4,4,0,0,0
111,1716418910706,1716418910711,5,4,1,0,0
112,1716418910739,1716418910743,4,4,0,0,0
113,1716418910772,1716418910776,4,4,0,0,0
114,1716418910805,1716418910809,4,4,0,0,0
115,1716418910838,1716418910843,5,4,1,0,0
116,1716418910872,1716418910876,4,3,0,0,0
117,1716418910905,1716418910909,4,4,0,0,0
118,1716418910938,1716418910943,5,4,1,0,0
119,1716418910971,1716418910975,4,4,0,0,0
120,1716418911004,1716418911008,4,4,0,0,0
121,1716418911037,1716418911041,4,4,0,0,0
122,1716418911070,1716418911075,5,4,1,0,0
123,1716418911103,1716418911108,5,4,1,0,0
124,1716418911136,1716418911140,4,4,0,0,0
125,1716418911169,1716418911174,5,4,1,0,0
126,1716418911202,1716418911207,5,4,1,0,0
127,1716418911235,1716418911240,5,4,1,0,0
128,1716418911268,1716418911273,5,4,1,0,0
129,1716418911302,1716418911307,5,4,1,0,0
130,1716418911335,1716418911340,5,4,1,0,0
131,1716418911368,1716418911373,5,4,1,0,0
132,1716418911401,1716418911406,5,4,1,0,0
133,1716418911434,1716418911439,5,4,1,0,0
134,1716418911467,1716418911472,5,4,1,0,0
135,1716418911501,1716418911506,5,4,1,0,0
136,1716418911535,1716418911539,4,4,0,0,0
137,1716418911568,1716418911573,5,4,1,0,0
138,1716418911601,1716418911606,5,4,1,0,0
139,1716418911634,1716418911639,5,4,1,0,0
140,1716418911667,1716418911672,5,4,1,0,0
141,1716418911700,1716418911705,5,4,1,0,0
142,1716418911733,1716418911737,4,4,0,0,0
143,1716418911767,1716418911771,4,4,0,0,0
144,1716418911800,1716418911805,5,4,1,0,0
145,1716418911834,1716418911838,4,4,0,0,0
146,1716418911867,1716418911871,4,4,0,0,0
147,1716418911901,1716418911905,4,3,1,0,0
148,1716418911934,1716418911939,5,4,1,0,0
149,1716418911967,1716418911971,4,4,0,0,0
150,1716418912001,1716418912006,5,4,1,0,0
151,1716418912035,1716418912039,4,4,0,0,0
152,1716418912068,1716418912072,4,4,0,0,0
153,1716418912101,1716418912106,5,4,1,0,0
154,1716418912135,1716418912139,4,4,0,0,0
155,1716418912168,1716418912173,5,4,1,0,0
156,1716418912202,1716418912207,5,4,1,0,0
157,1716418912235,1716418912240,5,4,1,0,0
158,1716418912269,1716418912273,4,3,0,0,0
159,1716418912301,1716418912306,5,4,1,0,0
160,1716418912334,1716418912339,5,4,1,0,0
161,1716418912367,1716418912372,5,4,1,0,0
162,1716418912400,1716418912405,5,4,1,0,0
163,1716418912433,1716418912438,5,4,1,0,0
164,1716418912466,1716418912471,5,5,0,0,0
165,1716418912500,1716418912504,4,4,0,0,0
166,1716418912532,1716418912537,5,4,1,0,0
167,1716418912565,1716418912570,5,4,1,0,0
168,1716418912599,1716418912603,4,4,0,0,0
169,1716418912632,1716418912637,5,4,1,0,0
170,1716418912667,1716418912672,5,4,1,0,0
171,1716418912701,1716418912706,5,4,1,0,0
172,1716418912735,1716418912740,5,4,1,0,0
173,1716418912768,1716418912773,5,4,1,0,0
174,1716418912801,1716418912806,5,4,0,0,0
175,1716418912835,1716418912839,4,3,0,0,0
176,1716418912867,1716418912872,5,4,1,0,0
177,1716418912900,1716418912905,5,4,1,0,0
178,1716418912933,1716418912937,4,4,0,0,0
179,1716418912966,1716418912971,5,4,1,0,0
180,1716418913000,1716418913005,5,4,1,0,0
181,1716418913033,1716418913037,4,4,0,0,0
182,1716418913065,1716418913069,4,4,0,0,0
183,1716418913098,1716418913102,4,3,1,0,0
184,1716418913130,1716418913134,4,4,0,0,0
185,1716418913162,1716418913167,5,4,0,0,0
186,1716418913196,1716418913201,5,4,1,0,0
187,1716418913229,1716418913234,5,4,1,0,0
188,1716418913263,1716418913267,4,4,0,0,0
189,1716418913296,1716418913300,4,4,0,0,0
190,1716418913330,1716418913334,4,4,0,0,0
191,1716418913363,1716418913368,5,4,1,0,0
192,1716418913396,1716418913401,5,4,0,0,0
193,1716418913430,1716418913434,4,4,0,0,0
194,1716418913463,1716418913467,4,4,0,0,0
195,1716418913495,1716418913500,5,4,0,0,0
196,1716418913528,1716418913533,5,4,1,0,0
197,1716418913561,1716418913566,5,4,1,0,0
198,1716418913594,1716418913598,4,4,0,0,0
199,1716418913627,1716418913632,5,4,1,0,0
200,1716418913661,1716418913665,4,3,1,0,0
201,1716418913694,1716418913698,4,4,0,0,0
202,1716418913727,1716418913731,4,4,0,0,0
203,1716418913761,1716418913765,4,3,0,0,0
204,1716418913793,1716418913798,5,4,1,0,0
205,1716418913826,1716418913831,5,4,1,0,0
206,1716418913859,1716418913864,5,4,1,0,0
207,1716418913892,1716418913896,4,4,0,0,0
208,1716418913925,1716418913929,4,4,0,0,0
209,1716418913958,1716418913963,5,4,1,0,0
210,1716418913991,1716418913996,5,4,1,0,0
211,1716418914025,1716418914029,4,3,1,0,0
212,1716418914057,1716418914062,5,4,1,0,0
213,1716418914090,1716418914095,5,4,1,0,0
214,1716418914123,1716418914128,5,4,1,0,0
215,1716418914156,1716418914161,5,4,1,0,0
216,1716418914189,1716418914194,5,4,1,0,0
217,1716418914223,1716418914227,4,4,0,0,0
218,1716418914256,1716418914260,4,4,0,0,0
219,1716418914288,1716418914293,5,4,1,0,0
220,1716418914322,1716418914326,4,4,0,0,0
221,1716418914355,1716418914359,4,4,0,0,0
222,1716418914387,1716418914392,5,4,1,0,0
223,1716418914420,1716418914425,5,4,1,0,0
224,1716418914454,1716418914458,4,4,0,0,0
225,1716418914487,1716418914491,4,4,0,0,0
226,1716418914519,1716418914524,5,4,1,0,0
227,1716418914552,1716418914557,5,4,1,0,0
228,1716418914585,1716418914590,5,4,1,0,0
229,1716418914618,1716418914623,5,4,1,0,0
230,1716418914651,1716418914656,5,4,1,0,0
231,1716418914686,1716418914691,5,5,0,0,0
232,1716418914720,1716418914725,5,4,1,0,0
233,1716418914753,1716418914758,5,4,1,0,0
234,1716418914786,1716418914791,5,4,1,0,0
235,1716418914819,1716418914824,5,4,1,0,0
236,1716418914853,1716418914858,5,4,1,0,0
237,1716418914886,1716418914891,5,4,1,0,0
238,1716418914920,1716418914924,4,4,0,0,0
239,1716418914953,1716418914957,4,4,0,0,0
240,1716418914985,1716418914990,5,4,1,0,0
241,1716418915018,1716418915023,5,4,1,0,0
242,1716418915051,1716418915056,5,4,1,0,0
243,1716418915085,1716418915089,4,3,1,0,0
244,1716418915118,1716418915123,5,4,1,0,0
245,1716418915151,1716418915156,5,4,1,0,0
246,1716418915185,1716418915189,4,4,0,0,0
247,1716418915219,1716418915224,5,4,1,0,0
248,1716418915253,1716418915258,5,4,1,0,0
249,1716418915286,1716418915291,5,4,1,0,0
250,1716418915320,1716418915324,4,4,0,0,0
251,1716418915353,1716418915357,4,4,0,0,0
252,1716418915386,1716418915390,4,3,0,0,0
253,1716418915418,1716418915423,5,4,1,0,0
254,1716418915452,1716418915456,4,4,0,0,0
255,1716418915486,1716418915490,4,4,0,0,0
256,1716418915519,1716418915523,4,4,0,0,0
257,1716418915552,1716418915557,5,4,1,0,0
258,1716418915586,1716418915590,4,4,0,0,0
259,1716418915619,1716418915623,4,4,0,0,0
260,1716418915652,1716418915656,4,4,0,0,0
261,1716418915684,1716418915689,5,4,1,0,0
262,1716418915717,1716418915722,5,4,1,0,0
263,1716418915751,1716418915755,4,4,0,0,0
264,1716418915784,1716418915789,5,4,1,0,0
265,1716418915817,1716418915821,4,4,0,0,0
266,1716418915850,1716418915854,4,4,0,0,0
267,1716418915883,1716418915888,5,4,1,0,0
268,1716418915916,1716418915921,5,4,1,0,0
269,1716418915949,1716418915953,4,4,0,0,0
270,1716418915982,1716418915986,4,3,1,0,0
271,1716418916015,1716418916020,5,4,1,0,0
272,1716418916048,1716418916052,4,4,0,0,0
273,1716418916080,1716418916085,5,4,1,0,0
274,1716418916113,1716418916118,5,4,1,0,0
275,1716418916146,1716418916150,4,3,0,0,0
276,1716418916181,1716418916186,5,4,1,0,0
277,1716418916215,1716418916220,5,4,1,0,0
278,1716418916249,1716418916254,5,4,1,0,0
279,1716418916282,1716418916288,6,5,1,0,0
280,1716418916321,1716418916325,4,4,0,0,0
281,1716418916357,1716418916362,5,4,1,0,0
282,1716418916393,1716418916399,6,5,1,0,0
283,1716418916430,1716418916435,5,4,0,0,0
284,1716418916467,1716418916472,5,4,1,0,0
285,1716418916502,1716418916508,6,5,1,0,0
286,1716418916537,1716418916543,6,5,1,0,0
287,1716418916572,1716418916577,5,4,1,0,0
288,1716418916608,1716418916613,5,4,1,0,0
289,1716418916642,1716418916647,5,4,1,0,0
290,1716418916676,1716418916681,5,5,0,0,0
291,1716418916711,1716418916716,5,4,1,0,0
292,1716418916746,1716418916751,5,4,1,0,0
293,1716418916780,1716418916785,5,4,1,0,0
294,1716418916814,1716418916818,4,4,0,0,0
295,1716418916846,1716418916851,5,4,1,0,0
296,1716418916880,1716418916884,4,4,0,0,0
297,1716418916913,1716418916919,6,5,0,0,0
298,1716418916950,1716418916955,5,4,1,0,0
299,1716418916985,1716418916991,6,5,1,0,0
300,1716418917023,1716418917029,6,5,1,0,0
301,1716418917057,1716418917061,4,4,0,0,0
302,1716418917090,1716418917094,4,3,1,0,0
303,1716418917123,1716418917127,4,3,1,0,0
304,1716418917156,1716418917161,5,4,1,0,0
305,1716418917190,1716418917194,4,4,0,0,0
306,1716418917223,1716418917228,5,4,1,0,0
307,1716418917258,1716418917263,5,4,1,0,0
308,1716418917293,1716418917297,4,4,0,0,0
309,1716418917326,1716418917331,5,4,1,0,0
310,1716418917359,1716418917364,5,4,1,0,0
311,1716418917393,1716418917397,4,4,0,0,0
312,1716418917426,1716418917431,5,4,1,0,0
313,1716418917459,1716418917464,5,5,0,0,0
314,1716418917493,1716418917497,4,4,0,0,0
315,1716418917526,1716418917531,5,4,1,0,0
316,1716418917559,1716418917563,4,4,0,0,0
317,1716418917592,1716418917596,4,4,0,0,0
318,1716418917624,1716418917629,5,4,0,0,0
319,1716418917657,1716418917662,5,5,0,0,0
320,1716418917691,1716418917696,5,4,1,0,0
321,1716418917724,1716418917729,5,4,1,0,0
322,1716418917758,1716418917762,4,4,0,0,0
323,1716418917791,1716418917795,4,3,1,0,0
324,1716418917823,1716418917828,5,4,1,0,0
325,1716418917856,1716418917861,5,4,1,0,0
326,1716418917890,1716418917894,4,4,0,0,0
327,1716418917923,1716418917928,5,5,0,0,0
328,1716418917958,1716418917963,5,4,1,0,0
329,1716418917992,1716418917997,5,4,1,0,0
330,1716418918026,1716418918030,4,4,0,0,0
331,1716418918059,1716418918064,5,4,1,0,0
332,1716418918093,1716418918097,4,4,0,0,0
333,1716418918125,1716418918130,5,4,1,0,0
334,1716418918159,1716418918163,4,3,0,0,0
335,1716418918192,1716418918196,4,4,0,0,0
336,1716418918225,1716418918229,4,4,0,0,0
337,1716418918257,1716418918262,5,4,1,0,0
338,1716418918290,1716418918295,5,4,1,0,0
339,1716418918323,1716418918328,5,4,1,0,0
340,1716418918356,1716418918361,5,4,1,0,0
341,1716418918389,1716418918394,5,4,1,0,0
342,1716418918423,1716418918427,4,4,0,0,0
343,1716418918456,1716418918461,5,4,1,0,0
344,1716418918489,1716418918494,5,4,1,0,0
345,1716418918525,1716418918529,4,4,0,0,0
346,1716418918558,1716418918562,4,4,0,0,0
347,1716418918591,1716418918595,4,4,0,0,0
348,1716418918625,1716418918629,4,3,0,0,0
349,1716418918658,1716418918663,5,4,1,0,0
350,1716418918694,1716418918699,5,5,0,0,0
351,1716418918728,1716418918733,5,4,1,0,0
352,1716418918761,1716418918766,5,4,1,0,0
353,1716418918795,1716418918800,5,4,1,0,0
354,1716418918829,1716418918833,4,4,0,0,0
355,1716418918862,1716418918867,5,4,1,0,0
356,1716418918896,1716418918900,4,4,0,0,0
357,1716418918929,1716418918933,4,4,0,0,0
358,1716418918963,1716418918968,5,4,1,0,0
359,1716418918996,1716418919001,5,4,1,0,0
360,1716418919029,1716418919033,4,4,0,0,0
361,1716418919062,1716418919067,5,4,1,0,0
362,1716418919095,1716418919100,5,4,1,0,0
363,1716418919128,1716418919133,5,4,1,0,0
364,1716418919161,1716418919166,5,4,1,0,0
365,1716418919195,1716418919199,4,3,0,0,0
366,1716418919229,1716418919234,5,4,1,0,0
367,1716418919263,1716418919267,4,4,0,0,0
368,1716418919297,1716418919301,4,4,0,0,0
369,1716418919329,1716418919334,5,4,1,0,0
370,1716418919362,1716418919367,5,4,1,0,0
371,1716418919396,1716418919400,4,4,0,0,0
372,1716418919428,1716418919433,5,4,1,0,0
373,1716418919461,1716418919465,4,4,0,0,0
374,1716418919494,1716418919498,4,4,0,0,0
375,1716418919527,1716418919531,4,3,0,0,0
376,1716418919559,1716418919564,5,4,1,0,0
377,1716418919592,1716418919597,5,4,1,0,0
378,1716418919625,1716418919629,4,4,0,0,0
379,1716418919658,1716418919663,5,4,1,0,0
380,1716418919691,1716418919695,4,4,0,0,0
381,1716418919724,1716418919729,5,4,1,0,0
382,1716418919757,1716418919762,5,4,1,0,0
383,1716418919789,1716418919794,5,4,1,0,0
384,1716418919822,1716418919827,5,4,1,0,0
385,1716418919857,1716418919862,5,4,1,0,0
386,1716418919891,1716418919896,5,4,1,0,0
387,1716418919925,1716418919929,4,4,0,0,0
388,1716418919958,1716418919962,4,4,0,0,0
389,1716418919991,1716418919996,5,4,1,0,0
390,1716418920025,1716418920030,5,5,0,0,0
391,1716418920060,1716418920065,5,4,1,0,0
392,1716418920093,1716418920097,4,4,0,0,0
393,1716418920126,1716418920131,5,4,1,0,0
394,1716418920160,1716418920164,4,3,0,0,0
395,1716418920193,1716418920197,4,4,0,0,0
396,1716418920226,1716418920230,4,4,0,0,0
397,1716418920260,1716418920264,4,4,0,0,0
398,1716418920293,1716418920298,5,4,1,0,0
399,1716418920326,1716418920330,4,3,0,0,0
400,1716418920359,1716418920364,5,4,1,0,0
401,1716418920393,1716418920397,4,4,0,0,0
402,1716418920426,1716418920431,5,4,1,0,0
403,1716418920459,1716418920464,5,4,1,0,0
404,1716418920492,1716418920496,4,4,0,0,0
405,1716418920525,1716418920530,5,4,1,0,0
406,1716418920558,1716418920562,4,4,0,0,0
407,1716418920591,1716418920596,5,4,1,0,0
408,1716418920624,1716418920629,5,4,1,0,0
409,1716418920657,1716418920662,5,4,1,0,0
410,1716418920692,1716418920697,5,4,0,0,0
411,1716418920726,1716418920730,4,4,0,0,0
412,1716418920760,1716418920765,5,4,1,0,0
413,1716418920793,1716418920798,5,4,1,0,0
414,1716418920827,1716418920831,4,4,0,0,0
415,1716418920860,1716418920865,5,4,1,0,0
416,1716418920893,1716418920898,5,4,1,0,0
417,1716418920926,1716418920931,5,4,1,0,0
418,1716418920959,1716418920964,5,4,1,0,0
419,1716418920993,1716418920997,4,3,0,1,0
420,1716418921025,1716418921030,5,4,1,0,0
421,1716418921058,1716418921063,5,4,1,0,0
422,1716418921091,1716418921095,4,4,0,0,0
423,1716418921123,1716418921128,5,4,1,0,0
424,1716418921156,1716418921161,5,4,1,0,0
425,1716418921189,1716418921193,4,4,0,0,0
426,1716418921222,1716418921226,4,4,0,0,0
427,1716418921255,1716418921260,5,4,1,0,0
428,1716418921290,1716418921295,5,4,1,0,0
429,1716418921324,1716418921328,4,4,0,0,0
430,1716418921357,1716418921361,4,3,0,0,0
431,1716418921390,1716418921395,5,5,0,0,0
432,1716418921424,1716418921429,5,4,1,0,0
433,1716418921458,1716418921462,4,3,0,0,0
434,1716418921491,1716418921496,5,4,1,0,0
435,1716418921525,1716418921529,4,4,0,0,0
436,1716418921558,1716418921562,4,4,0,0,0
437,1716418921590,1716418921595,5,4,1,0,0
438,1716418921624,1716418921628,4,4,0,0,0
439,1716418921657,1716418921662,5,4,1,0,0
440,1716418921690,1716418921695,5,4,1,0,0
441,1716418921723,1716418921728,5,4,1,0,0
442,1716418921756,1716418921760,4,4,0,0,0
443,1716418921789,1716418921794,5,4,1,0,0
444,1716418921822,1716418921827,5,4,1,0,0
445,1716418921856,1716418921860,4,3,1,0,0
446,1716418921888,1716418921893,5,4,0,0,0
447,1716418921922,1716418921927,5,4,1,0,0
448,1716418921955,1716418921960,5,5,0,0,0
449,1716418921988,1716418921993,5,4,1,0,0
450,1716418922022,1716418922026,4,3,0,0,0
451,1716418922055,1716418922059,4,4,0,0,0
452,1716418922089,1716418922093,4,3,0,0,0
453,1716418922123,1716418922128,5,4,1,0,0
454,1716418922157,1716418922161,4,4,0,0,0
455,1716418922190,1716418922194,4,4,0,0,0
456,1716418922223,1716418922228,5,4,1,0,0
457,1716418922256,1716418922260,4,4,0,0,0
458,1716418922289,1716418922293,4,4,0,0,0
459,1716418922322,1716418922326,4,4,0,0,0
460,1716418922354,1716418922359,5,4,1,0,0
461,1716418922387,1716418922391,4,4,0,0,0
462,1716418922420,1716418922425,5,4,1,0,0
463,1716418922453,1716418922458,5,4,1,0,0
464,1716418922486,1716418922491,5,4,1,0,0
465,1716418922519,1716418922523,4,4,0,0,0
466,1716418922552,1716418922556,4,4,0,0,0
