CNT,TS_BEGIN,TS_END,DIFF,DELAY_CLI,DELAY_BCK,PROCTIME,AUTHTIME
0,1716418953276,1716418953281,5,4,1,0,0
1,1716418953309,1716418953314,5,4,1,0,0
2,1716418953342,1716418953347,5,4,1,0,0
3,1716418953375,1716418953380,5,4,1,0,0
4,1716418953409,1716418953414,5,4,1,0,0
5,1716418953443,1716418953447,4,3,0,0,0
6,1716418953476,1716418953480,4,4,0,0,0
7,1716418953509,1716418953514,5,4,1,0,0
8,1716418953542,1716418953547,5,4,1,0,0
9,1716418953576,1716418953580,4,4,0,0,0
10,1716418953610,1716418953615,5,4,1,0,0
11,1716418953643,1716418953648,5,4,1,0,0
12,1716418953677,1716418953681,4,3,1,0,0
13,1716418953710,1716418953714,4,3,0,0,0
14,1716418953744,1716418953749,5,4,1,0,0
15,1716418953777,1716418953782,5,4,1,0,0
16,1716418953810,1716418953815,5,4,1,0,0
17,1716418953844,1716418953848,4,4,0,0,0
18,1716418953877,1716418953882,5,4,1,0,0
19,1716418953910,1716418953915,5,4,1,0,0
20,1716418953943,1716418953948,5,4,1,0,0
21,1716418953977,1716418953981,4,3,0,0,0
22,1716418954009,1716418954014,5,4,1,0,0
23,1716418954043,1716418954048,5,4,1,0,0
24,1716418954076,1716418954081,5,4,1,0,0
25,1716418954109,1716418954114,5,4,1,0,0
26,1716418954144,1716418954148,4,4,0,0,0
27,1716418954177,1716418954182,5,4,1,0,0
28,1716418954211,1716418954215,4,4,0,0,0
29,1716418954244,1716418954249,5,4,1,0,0
30,1716418954277,1716418954282,5,4,1,0,0
31,1716418954311,1716418954315,4,3,1,0,0
32,1716418954344,1716418954349,5,4,1,0,0
33,1716418954377,1716418954381,4,4,0,0,0
34,1716418954410,1716418954414,4,4,0,0,0
35,1716418954443,1716418954448,5,4,1,0,0
36,1716418954477,1716418954482,5,4,1,0,0
37,1716418954511,1716418954516,5,4,1,0,0
38,1716418954545,1716418954549,4,4,0,0,0
39,1716418954579,1716418954583,4,4,0,0,0
40,1716418954613,1716418954618,5,4,1,0,0
41,1716418954647,1716418954652,5,4,1,0,0
42,1716418954681,1716418954686,5,4,1,0,0
43,1716418954715,1716418954720,5,4,1,0,0
44,1716418954750,1716418954754,4,4,0,0,0
45,1716418954783,1716418954788,5,4,1,0,0
46,1716418954817,1716418954822,5,4,1,0,0
47,1716418954851,1716418954856,5,4,1,0,0
48,1716418954886,1716418954890,4,4,0,0,0
49,1716418954919,1716418954923,4,4,0,0,0
50,1716418954952,1716418954956,4,4,0,0,0
51,1716418954986,1716418954991,5,4,1,0,0
52,1716418955019,1716418955024,5,4,1,0,0
53,1716418955052,1716418955057,5,4,1,0,0
54,1716418955086,1716418955090,4,3,0,0,0
55,1716418955119,1716418955124,5,4,1,0,0
56,1716418955153,1716418955157,4,4,0,0,0
57,1716418955185,1716418955190,5,4,0,0,0
58,1716418955219,1716418955224,5,4,1,0,0
59,1716418955252,1716418955257,5,4,1,0,0
60,1716418955287,1716418955292,5,4,1,0,0
61,1716418955320,1716418955325,5,4,1,0,0
62,1716418955355,1716418955359,4,3,1,0,0
63,1716418955387,1716418955392,5,4,1,0,0
64,1716418955421,1716418955426,5,4,1,0,0
65,1716418955454,1716418955458,4,4,0,0,0
66,1716418955487,1716418955492,5,4,1,0,0
67,1716418955520,1716418955525,5,4,1,0,0
68,1716418955554,1716418955558,4,3,0,0,0
69,1716418955587,1716418955591,4,3,0,0,0
70,1716418955620,1716418955625,5,4,1,0,0
71,1716418955653,1716418955658,5,4,1,0,0
72,1716418955686,1716418955691,5,4,1,0,0
73,1716418955720,1716418955725,5,4,1,0,0
74,1716418955753,1716418955758,5,4,1,0,0
75,1716418955787,1716418955792,5,4,1,0,0
76,1716418955820,1716418955825,5,4,1,0,0
77,1716418955854,1716418955859,5,4,1,0,0
78,1716418955888,1716418955892,4,4,0,0,0
79,1716418955921,1716418955926,5,4,1,0,0
80,1716418955955,1716418955959,4,4,0,0,0
81,1716418955988,1716418955993,5,4,1,0,0
82,1716418956021,1716418956026,5,4,1,0,0
83,1716418956054,1716418956059,5,4,1,0,0
84,1716418956087,1716418956092,5,4,1,0,0
85,1716418956122,1716418956127,5,4,1,0,0
86,1716418956156,1716418956160,4,3,0,0,0
87,1716418956189,1716418956193,4,4,0,0,0
88,1716418956222,1716418956226,4,4,0,0,0
89,1716418956255,1716418956259,4,3,0,0,0
90,1716418956287,1716418956292,5,4,1,0,0
91,1716418956321,1716418956325,4,4,0,0,0
92,1716418956354,1716418956358,4,4,0,0,0
93,1716418956387,1716418956391,4,4,0,0,0
94,1716418956420,1716418956425,5,4,1,0,0
95,1716418956453,1716418956458,5,4,1,0,0
96,1716418956488,1716418956493,5,4,1,0,0
97,1716418956522,1716418956527,5,5,0,0,0
98,1716418956556,1716418956561,5,4,0,0,0
99,1716418956590,1716418956594,4,4,0,0,0
100,1716418956623,1716418956628,5,4,1,0,0
101,1716418956657,1716418956661,4,4,0,0,0
102,1716418956691,1716418956695,4,4,0,0,0
103,1716418956724,1716418956728,4,4,0,0,0
104,1716418956756,1716418956761,5,4,1,0,0
105,1716418956790,1716418956795,5,4,1,0,0
106,1716418956824,1716418956829,5,4,0,0,0
107,1716418956858,1716418956862,4,4,0,0,0
108,1716418956891,1716418956896,5,4,1,0,0
109,1716418956925,1716418956930,5,4,1,0,0
110,1716418956958,1716418956963,5,4,1,0,0
111,1716418956991,1716418956996,5,4,0,1,0
112,1716418957024,1716418957029,5,4,1,0,0
113,1716418957059,1716418957064,5,4,1,0,0
114,1716418957092,1716418957096,4,4,0,0,0
115,1716418957124,1716418957129,5,4,0,0,0
116,1716418957158,1716418957163,5,4,1,0,0
117,1716418957191,1716418957196,5,4,1,0,0
118,1716418957225,1716418957229,4,4,0,0,0
119,1716418957258,1716418957263,5,4,1,0,0
120,1716418957292,1716418957297,5,4,1,0,0
121,1716418957326,1716418957331,5,4,1,0,0
122,1716418957360,1716418957364,4,3,0,0,0
123,1716418957392,1716418957397,5,4,1,0,0
124,1716418957426,1716418957431,5,4,1,0,0
125,1716418957460,1716418957464,4,4,0,0,0
126,1716418957493,1716418957498,5,4,1,0,0
127,1716418957526,1716418957531,5,4,1,0,0
128,1716418957561,1716418957565,4,3,0,0,0
129,1716418957594,1716418957599,5,4,1,0,0
130,1716418957627,1716418957632,5,4,1,0,0
131,1716418957660,1716418957664,4,4,0,0,0
132,1716418957694,1716418957699,5,4,1,0,0
133,1716418957727,1716418957732,5,4,1,0,0
134,1716418957760,1716418957765,5,4,1,0,0
135,1716418957794,1716418957798,4,4,0,0,0
136,1716418957827,1716418957832,5,4,1,0,0
137,1716418957860,1716418957865,5,4,1,0,0
138,1716418957894,1716418957898,4,4,0,0,0
139,1716418957927,1716418957931,4,3,1,0,0
140,1716418957960,1716418957964,4,3,0,0,1
141,1716418957993,1716418957998,5,4,1,0,0
142,1716418958026,1716418958031,5,4,1,0,0
143,1716418958060,1716418958064,4,4,0,0,0
144,1716418958093,1716418958097,4,4,0,0,0
145,1716418958126,1716418958130,4,4,0,0,0
146,1716418958159,1716418958164,5,4,1,0,0
147,1716418958192,1716418958196,4,4,0,0,0
148,1716418958225,1716418958230,5,4,1,0,0
149,1716418958261,1716418958265,4,4,0,0,0
150,1716418958294,1716418958299,5,4,1,0,0
151,1716418958328,1716418958333,5,4,1,0,0
152,1716418958362,1716418958366,4,3,0,0,0
153,1716418958395,1716418958399,4,4,0,0,0
154,1716418958428,1716418958432,4,4,0,0,0
155,1716418958461,1716418958466,5,4,1,0,0
156,1716418958495,1716418958499,4,4,0,0,0
157,1716418958528,1716418958533,5,4,1,0,0
158,1716418958561,1716418958565,4,4,0,0,0
159,1716418958594,1716418958598,4,4,0,0,0
160,1716418958628,1716418958632,4,4,0,0,0
161,1716418958661,1716418958666,5,4,1,0,0
162,1716418958694,1716418958699,5,4,1,0,0
163,1716418958728,1716418958732,4,4,0,0,0
164,1716418958761,1716418958765,4,4,0,0,0
165,1716418958794,1716418958799,5,4,1,0,0
166,1716418958828,1716418958832,4,4,0,0,0
167,1716418958861,1716418958865,4,4,0,0,0
168,1716418958894,1716418958899,5,4,1,0,0
169,1716418958928,1716418958932,4,4,0,0,0
170,1716418958961,1716418958966,5,4,1,0,0
171,1716418958995,1716418958999,4,4,0,0,0
172,1716418959028,1716418959033,5,4,1,0,0
173,1716418959062,1716418959066,4,4,0,0,0
174,1716418959096,1716418959101,5,4,1,0,0
175,1716418959129,1716418959134,5,4,1,0,0
176,1716418959163,1716418959167,4,4,0,0,0
177,1716418959196,1716418959200,4,4,0,0,0
178,1716418959229,1716418959234,5,4,0,0,0
179,1716418959263,1716418959268,5,4,1,0,0
180,1716418959298,1716418959302,4,4,0,0,0
181,1716418959331,1716418959336,5,4,1,0,0
182,1716418959364,1716418959369,5,4,1,0,0
183,1716418959397,1716418959401,4,4,0,0,0
184,1716418959430,1716418959434,4,4,0,0,0
185,1716418959463,1716418959467,4,3,0,0,0
186,1716418959496,1716418959500,4,4,0,0,0
187,1716418959529,1716418959534,5,4,1,0,0
188,1716418959562,1716418959566,4,3,0,0,0
189,1716418959595,1716418959599,4,4,0,0,0
190,1716418959629,1716418959633,4,4,0,0,0
191,1716418959662,1716418959666,4,4,0,0,0
192,1716418959695,1716418959699,4,4,0,0,0
193,1716418959728,1716418959733,5,4,1,0,0
194,1716418959762,1716418959766,4,4,0,0,0
195,1716418959796,1716418959800,4,4,0,0,0
196,1716418959828,1716418959833,5,4,1,0,0
197,1716418959862,1716418959866,4,3,0,0,0
198,1716418959895,1716418959900,5,4,1,0,0
199,1716418959929,1716418959934,5,4,1,0,0
200,1716418959963,1716418959967,4,4,0,0,0
201,1716418959997,1716418960001,4,4,0,0,0
202,1716418960031,1716418960035,4,4,0,0,0
203,1716418960064,1716418960069,5,4,1,0,0
204,1716418960098,1716418960102,4,4,0,0,0
205,1716418960130,1716418960135,5,4,1,0,0
206,1716418960164,1716418960168,4,4,0,0,0
207,1716418960196,1716418960201,5,4,1,0,0
208,1716418960230,1716418960234,4,4,0,0,0
209,1716418960263,1716418960268,5,4,1,0,0
210,1716418960296,1716418960301,5,4,1,0,0
211,1716418960329,1716418960334,5,4,1,0,0
212,1716418960362,1716418960367,5,4,1,0,0
213,1716418960396,1716418960400,4,3,0,0,0
214,1716418960429,1716418960433,4,3,0,0,0
215,1716418960463,1716418960467,4,3,0,0,0
216,1716418960496,1716418960501,5,4,1,0,0
217,1716418960530,1716418960535,5,4,1,0,0
218,1716418960563,1716418960568,5,4,1,0,0
219,1716418960597,1716418960601,4,3,1,0,0
220,1716418960629,1716418960634,5,4,1,0,0
221,1716418960663,1716418960667,4,4,0,0,0
222,1716418960696,1716418960700,4,4,0,0,0
223,1716418960730,1716418960735,5,4,1,0,0
224,1716418960764,1716418960768,4,3,1,0,0
225,1716418960796,1716418960801,5,4,1,0,0
226,1716418960831,1716418960836,5,4,1,0,0
227,1716418960864,1716418960869,5,4,1,0,0
228,1716418960897,1716418960902,5,4,1,0,0
229,1716418960931,1716418960935,4,3,0,0,0
230,1716418960964,1716418960968,4,3,0,0,0
231,1716418960997,1716418961001,4,4,0,0,0
232,1716418961029,1716418961034,5,4,1,0,0
233,1716418961063,1716418961067,4,3,0,0,0
234,1716418961096,1716418961100,4,4,0,0,0
235,1716418961129,1716418961134,5,4,1,0,0
236,1716418961162,1716418961167,5,4,1,0,0
237,1716418961196,1716418961200,4,3,1,0,0
238,1716418961229,1716418961234,5,4,1,0,0
239,1716418961262,1716418961267,5,4,1,0,0
240,1716418961295,1716418961300,5,4,1,0,0
241,1716418961329,1716418961334,5,4,1,0,0
242,1716418961363,1716418961367,4,4,0,0,0
243,1716418961396,1716418961401,5,4,1,0,0
244,1716418961429,1716418961433,4,4,0,0,0
245,1716418961462,1716418961466,4,3,1,0,0
246,1716418961495,1716418961499,4,4,0,0,0
247,1716418961528,1716418961532,4,4,0,0,0
248,1716418961561,1716418961566,5,4,1,0,0
249,1716418961595,1716418961599,4,4,0,0,0
250,1716418961628,1716418961632,4,4,0,0,0
251,1716418961661,1716418961665,4,4,0,0,0
252,1716418961694,1716418961698,4,3,0,0,0
253,1716418961727,1716418961731,4,4,0,0,0
254,1716418961760,1716418961764,4,4,0,0,0
255,1716418961792,1716418961797,5,4,1,0,0
256,1716418961826,1716418961831,5,4,1,0,0
257,1716418961860,1716418961864,4,4,0,0,0
258,1716418961893,1716418961897,4,3,0,0,0
259,1716418961926,1716418961930,4,4,0,0,0
260,1716418961959,1716418961964,5,5,0,0,0
261,1716418961993,1716418961997,4,4,0,0,0
262,1716418962026,1716418962030,4,4,0,0,0
263,1716418962058,1716418962063,5,4,0,0,0
264,1716418962091,1716418962096,5,4,1,0,0
265,1716418962125,1716418962129,4,4,0,0,0
266,1716418962159,1716418962164,5,4,1,0,0
267,1716418962193,1716418962197,4,3,0,0,0
268,1716418962226,1716418962231,5,4,1,0,0
269,1716418962260,1716418962265,5,4,1,0,0
270,1716418962294,1716418962298,4,4,0,0,0
271,1716418962327,1716418962331,4,4,0,0,0
272,1716418962361,1716418962365,4,3,0,0,0
273,1716418962394,1716418962398,4,4,0,0,0
274,1716418962427,1716418962431,4,4,0,0,0
275,1716418962460,1716418962464,4,4,0,0,0
276,1716418962493,1716418962498,5,4,1,0,0
277,1716418962526,1716418962531,5,4,1,0,0
278,1716418962560,1716418962564,4,3,1,0,0
279,1716418962593,1716418962598,5,4,1,0,0
280,1716418962627,1716418962632,5,4,1,0,0
281,1716418962661,1716418962665,4,4,0,0,0
282,1716418962694,1716418962699,5,4,1,0,0
283,1716418962728,1716418962732,4,3,1,0,0
284,1716418962761,1716418962765,4,4,0,0,0
285,1716418962794,1716418962799,5,4,1,0,0
286,1716418962827,1716418962832,5,5,0,0,0
287,1716418962861,1716418962866,5,4,1,0,0
288,1716418962895,1716418962899,4,4,0,0,0
289,1716418962928,1716418962932,4,4,0,0,0
290,1716418962960,1716418962965,5,4,1,0,0
291,1716418962993,1716418962997,4,4,0,0,0
292,1716418963026,1716418963030,4,3,1,0,0
293,1716418963058,1716418963062,4,4,0,0,0
294,1716418963090,1716418963095,5,4,1,0,0
295,1716418963123,1716418963128,5,4,1,0,0
296,1716418963157,1716418963161,4,4,0,0,0
297,1716418963190,1716418963195,5,4,1,0,0
298,1716418963225,1716418963230,5,4,1,0,0
299,1716418963259,1716418963263,4,4,0,0,0
300,1716418963292,1716418963296,4,4,0,0,0
301,1716418963325,1716418963329,4,4,0,0,0
302,1716418963358,1716418963363,5,4,1,0,0
303,1716418963391,1716418963396,5,4,1,0,0
304,1716418963424,1716418963429,5,4,1,0,0
305,1716418963457,1716418963462,5,4,0,1,0
306,1716418963491,1716418963496,5,4,1,0,0
307,1716418963524,1716418963529,5,4,1,0,0
308,1716418963557,1716418963562,5,4,1,0,0
309,1716418963590,1716418963595,5,4,1,0,0
310,1716418963624,1716418963628,4,4,0,0,0
311,1716418963657,1716418963662,5,4,1,0,0
312,1716418963690,1716418963694,4,4,0,0,0
313,1716418963723,1716418963727,4,4,0,0,0
314,1716418963755,1716418963760,5,4,1,0,0
315,1716418963790,1716418963794,4,4,0,0,0
316,1716418963823,1716418963828,5,4,1,0,0
317,1716418963856,1716418963861,5,4,1,0,0
318,1716418963889,1716418963894,5,4,1,0,0
319,1716418963922,1716418963927,5,4,1,0,0
320,1716418963956,1716418963960,4,4,0,0,0
321,1716418963989,1716418963994,5,4,1,0,0
322,1716418964022,1716418964027,5,4,1,0,0
323,1716418964056,1716418964060,4,3,0,0,0
324,1716418964088,1716418964093,5,4,1,0,0
325,1716418964122,1716418964126,4,4,0,0,0
326,1716418964155,1716418964160,5,4,0,0,0
327,1716418964188,1716418964193,5,4,0,0,0
328,1716418964222,1716418964227,5,4,1,0,0
329,1716418964256,1716418964261,5,4,1,0,0
330,1716418964290,1716418964295,5,4,1,0,0
331,1716418964324,1716418964328,4,3,0,0,0
332,1716418964357,1716418964362,5,4,1,0,0
333,1716418964391,1716418964396,5,4,1,0,0
334,1716418964424,1716418964429,5,4,1,0,0
335,1716418964458,1716418964462,4,3,1,0,0
336,1716418964491,1716418964495,4,4,0,0,0
337,1716418964524,1716418964529,5,4,1,0,0
338,1716418964558,1716418964562,4,4,0,0,0
339,1716418964592,1716418964596,4,3,0,0,0
340,1716418964624,1716418964629,5,4,1,0,0
341,1716418964658,1716418964662,4,4,0,0,0
342,1716418964693,1716418964698,5,4,1,0,0
343,1716418964727,1716418964732,5,4,1,0,0
344,1716418964760,1716418964765,5,4,1,0,0
345,1716418964794,1716418964798,4,3,1,0,0
346,1716418964827,1716418964832,5,4,1,0,0
347,1716418964860,1716418964864,4,4,0,0,0
348,1716418964893,1716418964897,4,4,0,0,0
349,1716418964926,1716418964931,5,4,1,0,0
350,1716418964961,1716418964966,5,4,1,0,0
351,1716418964995,1716418964999,4,4,0,0,0
352,1716418965028,1716418965033,5,4,1,0,0
353,1716418965061,1716418965065,4,4,0,0,0
354,1716418965094,1716418965099,5,4,1,0,0
355,1716418965128,1716418965133,5,4,1,0,0
356,1716418965162,1716418965167,5,4,0,0,0
357,1716418965196,1716418965201,5,4,0,0,0
358,1716418965229,1716418965234,5,4,1,0,0
359,1716418965263,1716418965267,4,4,0,0,0
360,1716418965296,1716418965300,4,3,0,0,0
361,1716418965329,1716418965333,4,4,0,0,0
362,1716418965362,1716418965367,5,4,1,0,0
363,1716418965395,1716418965400,5,4,1,0,0
364,1716418965428,1716418965433,5,4,1,0,0
365,1716418965462,1716418965467,5,4,1,0,0
366,1716418965496,1716418965500,4,3,1,0,0
367,1716418965529,1716418965544,15,15,0,0,0
368,1716418965573,1716418965577,4,3,0,0,0
369,1716418965606,1716418965611,5,4,1,0,0
370,1716418965640,1716418965645,5,4,1,0,0
371,1716418965673,1716418965678,5,4,1,0,0
372,1716418965707,1716418965711,4,4,0,0,0
373,1716418965740,1716418965744,4,4,0,0,0
374,1716418965773,1716418965778,5,4,1,0,0
375,1716418965806,1716418965811,5,4,1,0,0
376,1716418965840,1716418965844,4,4,0,0,0
377,1716418965873,1716418965878,5,5,0,0,0
378,1716418965907,1716418965912,5,4,1,0,0
379,1716418965941,1716418965945,4,4,0,0,0
380,1716418965974,1716418965979,5,4,1,0,0
381,1716418966007,1716418966012,5,4,1,0,0
382,1716418966040,1716418966045,5,4,1,0,0
383,1716418966074,1716418966078,4,4,0,0,0
384,1716418966106,1716418966111,5,4,1,0,0
385,1716418966139,1716418966145,6,5,1,0,0
386,1716418966174,1716418966178,4,4,0,0,0
387,1716418966207,1716418966212,5,4,1,0,0
388,1716418966241,1716418966246,5,4,1,0,0
389,1716418966274,1716418966279,5,4,1,0,0
390,1716418966308,1716418966312,4,4,0,0,0
391,1716418966341,1716418966345,4,4,0,0,0
392,1716418966374,1716418966378,4,3,1,0,0
393,1716418966406,1716418966411,5,4,1,0,0
394,1716418966440,1716418966445,5,4,1,0,0
395,1716418966473,1716418966478,5,4,1,0,0
396,1716418966506,1716418966511,5,4,1,0,0
397,1716418966540,1716418966544,4,4,0,0,0
398,1716418966573,1716418966578,5,4,1,0,0
399,1716418966607,1716418966612,5,4,1,0,0
400,1716418966641,1716418966646,5,4,1,0,0
401,1716418966674,1716418966679,5,4,1,0,0
402,1716418966708,1716418966712,4,4,0,0,0
403,1716418966741,1716418966745,4,4,0,0,0
404,1716418966774,1716418966779,5,4,1,0,0
405,1716418966808,1716418966812,4,4,0,0,0
406,1716418966841,1716418966846,5,4,1,0,0
407,1716418966875,1716418966879,4,3,0,0,0
408,1716418966907,1716418966912,5,4,1,0,0
409,1716418966941,1716418966945,4,4,0,0,0
410,1716418966974,1716418966979,5,4,1,0,0
411,1716418967008,1716418967012,4,4,0,0,0
412,1716418967041,1716418967045,4,4,0,0,0
413,1716418967074,1716418967079,5,4,1,0,0
414,1716418967108,1716418967112,4,3,0,0,0
415,1716418967141,1716418967145,4,4,0,0,0
416,1716418967174,1716418967178,4,4,0,0,0
417,1716418967208,1716418967212,4,4,0,0,0
418,1716418967241,1716418967246,5,4,1,0,0
419,1716418967275,1716418967279,4,3,0,0,0
420,1716418967308,1716418967312,4,4,0,0,0
421,1716418967341,1716418967345,4,4,0,0,0
422,1716418967374,1716418967378,4,4,0,0,0
423,1716418967407,1716418967411,4,3,0,0,0
424,1716418967440,1716418967445,5,4,1,0,0
425,1716418967473,1716418967478,5,4,1,0,0
426,1716418967506,1716418967510,4,4,0,0,0
427,1716418967540,1716418967544,4,3,1,0,0
428,1716418967573,1716418967578,5,4,1,0,0
429,1716418967606,1716418967611,5,4,1,0,0
430,1716418967640,1716418967644,4,4,0,0,0
431,1716418967672,1716418967677,5,4,0,0,0
432,1716418967706,1716418967711,5,4,1,0,0
433,1716418967739,1716418967743,4,4,0,0,0
434,1716418967771,1716418967776,5,4,1,0,0
435,1716418967805,1716418967809,4,3,0,1,0
436,1716418967837,1716418967842,5,4,1,0,0
437,1716418967870,1716418967875,5,4,1,0,0
438,1716418967904,1716418967908,4,3,0,0,0
439,1716418967936,1716418967941,5,4,1,0,0
440,1716418967969,1716418967973,4,4,0,0,0
441,1716418968002,1716418968007,5,4,1,0,0
442,1716418968036,1716418968040,4,4,0,0,0
443,1716418968069,1716418968074,5,4,1,0,0
444,1716418968102,1716418968106,4,4,0,0,0
445,1716418968134,1716418968139,5,4,1,0,0
446,1716418968167,1716418968172,5,4,1,0,0
447,1716418968201,1716418968206,5,4,1,0,0
448,1716418968235,1716418968240,5,4,1,0,0
449,1716418968269,1716418968273,4,4,0,0,0
450,1716418968302,1716418968306,4,4,0,0,0
451,1716418968335,1716418968340,5,4,1,0,0
452,1716418968368,1716418968372,4,4,0,0,0
453,1716418968401,1716418968405,4,4,0,0,0
454,1716418968434,1716418968439,5,4,1,0,0
455,1716418968467,1716418968472,5,4,1,0,0
456,1716418968503,1716418968507,4,3,0,0,0
457,1716418968536,1716418968540,4,4,0,0,0
458,1716418968569,1716418968573,4,4,0,0,0
459,1716418968602,1716418968607,5,4,1,0,0
460,1716418968635,1716418968639,4,4,0,0,0
461,1716418968668,1716418968673,5,4,1,0,0
462,1716418968702,1716418968706,4,4,0,0,0
463,1716418968735,1716418968740,5,4,1,0,0
464,1716418968769,1716418968774,5,4,1,0,0
465,1716418968804,1716418968808,4,4,0,0,0
466,1716418968837,1716418968842,5,4,1,0,0
467,1716418968871,1716418968875,4,3,0,0,0
468,1716418968904,1716418968908,4,4,0,0,0
469,1716418968937,1716418968942,5,4,1,0,0
470,1716418968970,1716418968975,5,4,1,0,0
471,1716418969004,1716418969008,4,4,0,0,0
472,1716418969037,1716418969042,5,4,1,0,0
473,1716418969071,1716418969076,5,4,0,0,0
474,1716418969104,1716418969109,5,4,1,0,0
475,1716418969137,1716418969141,4,4,0,0,0
476,1716418969170,1716418969174,4,4,0,0,0
477,1716418969202,1716418969207,5,4,1,0,0
478,1716418969235,1716418969240,5,4,1,0,0
479,1716418969269,1716418969273,4,3,0,0,0
480,1716418969302,1716418969307,5,4,1,0,0
481,1716418969335,1716418969340,5,4,1,0,0
482,1716418969369,1716418969374,5,4,1,0,0
483,1716418969403,1716418969407,4,3,0,0,0
